#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  931542     1095058    1066815    912163     1131281    1141580    1094468    
2  1733065    1959245    1923122    1325824    2074684    2031700    1896668    
3  2182109    2715729    2612933    1601293    2827695    2823373    2620768    
4  2802524    3379000    3278343    1789301    3465746    3385353    3206194    
5  3208873    3903296    3819119    1932739    4028091    3933421    3655285    
6  3637427    4403086    4241637    1981333    4359256    4415982    4179952    
7  3932640    4776173    4671135    2015326    4780585    4797113    4354490    
8  4273580    5100070    4928022    2075055    5067151    5076325    4704259    
9  4509846    5247480    5222796    1928452    5277210    5322861    4823414    
10 4717129    5582282    5512623    1957492    5467879    5467695    5086966    
11 4849318    5763717    5434199    1887024    5618129    5650005    5195055    
12 5053540    5879357    5787633    1772880    5714089    5750289    5308546    
13 5135349    6015915    5963060    1677108    5782359    5828993    5476337    
14 5179972    6155407    6010586    1676912    5766713    5752063    5583828    
15 5282899    6201117    6039828    1643124    5481461    6033796    5706811    
16 5319104    6012434    6150890    1504050    5630977    5949018    5507021    
17 5375633    6293635    6188954    1588758    5205599    6066084    5660029    
18 5470678    6398496    6230768    1476017    5669107    5956120    5595334    
19 5482676    6358461    6287451    1395721    5574649    5984892    5695703    
20 5458935    6338641    6200462    1335163    5647193    6025325    5703309    
21 5422428    6320970    6268821    1321785    5545326    5977195    5493782    
22 5389021    5979953    6211840    1338153    5364769    5941718    5483201    
23 5426799    5927721    6002660    1285126    5235290    6037694    5258623    
24 5346239    6089545    5552998    1236777    5402903    5973051    5255486    
25 5298158    5935652    5424784    1230004    4688530    5814803    5334711    
26 5029681    5554198    5253086    1236287    4762948    5566782    4969191    
27 4878429    4662637    4677957    1155473    4581463    5213236    5148726    
28 4528760    4538210    4528613    1211494    4537039    4732788    4982425    
29 4681177    4413855    4065118    1154028    4186344    4720391    4730591    
30 4303718    4171768    4155423    1223785    3989860    4898580    4622699    
31 4588594    4054867    3893167    1145337    3757872    4490868    4546071    
32 3763852    3903585    3518076    1103749    3254816    4108431    4935654    
33 3899147    4008398    3473107    1093035    3385054    4096074    4217605    
34 3750100    3541657    3280197    1140665    3193516    4028685    3806442    
35 3984575    3464213    3202298    1065741    3490424    4167013    3678960    
36 4105131    3583019    3181209    1103398    2907872    3748277    3773098    
