#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  638542     663425     627377     589139     681810     675773     663158     
2  1278307    1338158    1266030    1187780    1380837    1367592    1338062    
3  1919302    2008809    1899895    1785285    2076444    2053071    2010120    
4  2557881    2678677    2533405    2374685    2760133    2736712    2673543    
5  3190322    3345587    3163952    2974020    3457249    3414653    3347603    
6  3824543    4016474    3800456    3567289    4146662    4104259    4015558    
7  4455179    4683980    4431593    4158845    4833420    4783380    4680544    
8  5085277    5345859    5059734    4743939    5516406    5457340    5342802    
9  5612311    5905343    5602908    5246079    6077081    6021263    5895088    
10 6130792    6461703    6148463    5744913    6653233    6607043    6456383    
11 6660974    7013476    6689763    6237635    7216961    7181888    7013689    
12 7181624    7565720    7230712    6731679    7774804    7745987    7564928    
13 7701280    8110682    7773579    7224701    8342768    8317906    8129453    
14 8215246    8667329    8318012    7716484    8905107    8887175    8683256    
15 8745989    9210520    8856906    8212555    9470863    9449962    9235967    
16 9245302    9764544    9380524    8672033    10027915   10016558   9788571    
17 9624077    10174318   9800323    9038228    10426235   10434502   10173686   
18 9927878    10467676   10203538   9375926    10826081   10859291   10570524   
19 10346916   10960104   10591538   9723659    11188228   11274137   10964594   
20 10721546   11213015   10996964   10065553   11576490   11689252   11361831   
21 11099341   11727036   11398342   10409787   11968746   12110607   11751308   
22 11471987   11976441   11808285   10743648   12375059   12525926   12149675   
23 11821150   12511937   12049668   11087438   12762808   12940480   12529896   
24 12169732   12907665   12581658   11425381   13152562   13359175   12924211   
25 12405092   12935163   12852310   11599946   13373544   13582025   13122134   
26 12709619   13218481   13106516   11806451   13591462   13829121   13348850   
27 12855664   13349696   13355293   11994130   13814307   14069256   13582961   
28 13158020   13592042   13412448   12183381   14045153   14306416   13809484   
29 13285377   13824366   13849008   12357263   14265210   14547202   14023633   
30 13477847   14036125   13815186   12543642   14478622   14786978   14251670   
31 13725078   14305707   14069273   12734676   14713007   15020430   14466444   
32 13933103   14532416   14302086   12920346   14935915   15259195   14694930   
33 14416650   15054565   14825593   13406040   15533792   15854358   15255467   
34 15002860   15945125   15292297   13906830   16135477   16440414   15823657   
35 15459491   16138307   15975489   14394666   16707372   17009828   16349722   
36 16047363   16713096   16491049   14884066   17285168   17583768   16892588   
