#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  767410     1099060    1077540    983008     1214350    1207600    1137030    
2  1485830    1952850    2012950    1771050    2270290    2188490    2103960    
3  2353910    2943924    3012250    2634460    3366010    3328900    3126240    
4  3004240    3688800    3785040    3354230    4304730    4205800    4010070    
5  3403670    4385210    4510220    4037580    5292610    5253890    4961080    
6  3837240    4962820    5182770    4706290    6259820    6144450    5846240    
7  4259680    5548710    5789300    5234370    6922920    6845540    6523850    
8  4791690    5918930    6336920    5922040    7862275    7710920    7399690    
9  5067170    6440800    6892280    6522730    8778190    8743060    8288880    
10 5558340    6759630    7318150    7055640    9614450    9534390    9101060    
11 6132620    6962100    7718570    7503380    10436500   10308500   9778020    
12 6496000    7093770    8181500    8040570    11560700   11240500   10675000   
13 7215740    7221120    8482310    8327110    11982300   11890100   11389100   
14 7657920    7412780    8655690    8668650    12440400   12276200   11796908   
15 8059131    7462670    8878680    8921154    12877594   12698600   12211800   
16 8551910    7595490    9129640    9144435    13300400   13115100   12612100   
17 8653130    7699360    9627170    9410600    13756300   13638300   13124900   
18 8940490    7934410    9985490    9619150    14152200   13920200   13313700   
19 9214840    8026400    10289900   9807560    14496600   14386500   13860900   
20 9487670    8207083    10646100   10080000   14824600   14458800   14193900   
21 9780910    8326900    10885200   10252900   15251500   15146600   14590100   
22 10122400   8621690    11512000   10476900   15569700   15546100   14941300   
23 10342300   8957580    11937200   10634600   16050600   15853100   15428300   
24 10545400   9155374    12277300   10821100   16511100   16366850   15736300   
25 10784054   9336372    12767900   10894600   16649500   16431800   15855300   
26 10859600   9506860    12984000   11003200   16750000   16667000   16116500   
27 11147900   9700750    13299400   11134300   16894700   16769700   16272900   
28 11433300   9999750    13792400   11211900   16955800   16895800   16402100   
29 11667200   10245800   14127700   11265600   17317953   17002061   16570800   
30 11831100   10417400   14440100   11407400   17391500   17235800   16785400   
31 12009100   10634600   14771000   11568600   17454400   17529600   17003400   
32 12363700   10844400   15083500   11617700   17846700   17608400   17256800   
33 12516200   11074800   15385100   11723800   18001900   17874500   17437800   
34 12673000   11270400   15641700   11810600   18167270   17942900   17623000   
35 12918200   11553800   16026800   12016600   18397300   18257100   17956200   
36 13001400   11711400   15331400   12052700   18801400   18489800   18080100   
