#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  2431833    2608042    2355272    2588024    2848655    2877541    2907596    2929915    2841214    
2  3762326    4020369    3192569    4283287    4532561    3522901    4656405    4715136    4608715    
3  5064428    5549109    4112778    5946278    6144517    4423008    6404567    6482467    6337734    
4  6276736    6984523    4948519    7476850    7705138    5292568    8047332    8117464    8012622    
5  7415468    8341133    5802241    9002242    9220124    5944595    9730333    9654440    9524798    
6  8506233    9695827    7151057    10295154   10424489   6530602    10997546   11188395   10951029   
7  9113777    10457430   7495225    11468633   11424920   6942381    12184125   12155460   12074723   
8  9820161    10997226   8243684    12578681   12234090   7347675    13168517   13123300   12976336   
9  10486842   12120769   8613056    13469847   13119323   7739261    14423914   14179780   13927300   
10 11173104   12932749   9250043    14609905   13946741   8095064    15261302   14956635   14916107   
11 11871714   13924881   9906646    15619595   14779713   8319264    16002719   15772670   15264334   
12 12494108   14761362   10385722   16357535   15535695   8571413    16945602   16794812   16485951   
13 13123997   15153965   11264858   16941662   15943517   9000985    17623146   17349242   17280460   
14 13452508   15607293   11236465   17459236   16377484   9247989    18277794   17991740   17816576   
15 14072803   16113943   11488182   18019376   16855992   9440871    17832904   18842336   18571246   
16 14382251   17104544   11799938   18608574   17225682   9626660    19512278   19375874   19216340   
17 14800197   17459052   12729111   19061912   17778032   9904769    20236500   19887560   19631162   
18 15156538   18022342   12574738   19413662   18330160   10025891   20582560   20412074   20301994   
19 15778252   18526112   13003647   19800960   18671236   10213774   21141464   20621312   19948696   
20 16321489   18746798   13840221   20218588   19236552   10393930   21533966   21545430   21199412   
21 16597890   19418782   14223721   20465020   19477428   10559700   21901858   21788544   21296078   
22 17039856   19926450   14729727   20478168   19993596   10696168   22560814   22305944   21749102   
23 17332890   20457642   14632947   21139562   20630934   10839299   22828774   22704100   21733878   
24 17693018   20675916   14890878   21025070   20803846   10988203   22382362   23162096   22415470   
25 17964670   20959148   15383451   21622162   21165406   11068829   23257910   23443946   22638556   
26 18281862   21628878   15803574   22135422   21545900   11182518   23441778   23524766   22849788   
27 18514188   21917972   15960712   22144122   21710784   11337040   23807118   23870126   23072584   
28 18669266   22467672   16111259   22635296   22131178   11474586   24111762   24630894   23375292   
29 18843230   22463388   16677720   22806876   22293138   11458109   24012350   24371414   23208728   
30 19505056   23164126   16713517   23212196   22687576   11580791   24047446   24528176   24085504   
31 19348076   23461622   17346874   23863734   22830432   11576668   24491116   24821124   23771874   
32 19760200   23229354   17688868   23736272   22858602   11563360   24226806   25033232   24164552   
33 19749956   24203000   17624888   23959710   23363068   11716971   24788644   25554576   23576744   
34 19877956   23872528   17959968   24102988   23572876   11802443   24739972   25989716   24320514   
35 19941456   24458860   18304282   24350498   23705946   11781780   24762676   25649648   23883382   
36 20194772   24547542   18496258   23834774   23741172   11744866   24615090   25739672   23501922   
