#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  1506185    1621909    1483683    1224405    1620264    1679249    1571782    
2  2846310    3121793    2876069    2343549    3130394    3208402    3031324    
3  4121653    4545641    4219332    3396632    4562106    4661026    4400504    
4  5342397    5905379    5501799    4381256    5904260    6049280    5680480    
5  6500366    7173280    6711646    5279899    7158861    7362853    6881903    
6  7616299    8442536    7884116    6147129    8384193    8604217    8003407    
7  8674505    9603862    8978952    6923317    9502787    9794386    9053396    
8  9663697    10725302   10041325   7659966    10560424   10893530   10016512   
9  10409418   11541284   10848004   8153249    11271320   11732745   10708104   
10 11127084   12350467   11628262   8649431    11986145   12503172   11371893   
11 11817111   12985241   12362453   9061798    12635349   13270476   12007813   
12 12466208   13691889   13061991   9469567    13246077   13946611   12570132   
13 13012512   14351750   13655094   9819336    13842022   14601402   13121874   
14 13679850   14999629   14367309   10181600   14391102   15239744   13593682   
15 14189847   15611758   14972394   10433828   14885122   15788399   14070948   
16 14756777   16135025   15529365   10738972   15398303   16311622   14494997   
17 14952474   16381623   15846614   10815532   15581002   16512366   14711522   
18 15172530   16657707   16117903   10857446   15687546   16676641   14866670   
19 15388278   16814614   16407941   10896753   15824134   16775606   15056003   
20 15608059   17106640   16627605   10937351   15903438   16814264   15145876   
21 15809508   17301276   16946484   10987745   16083918   17096990   15288830   
22 15971124   17475172   17174700   11005905   16196522   17201384   15336813   
23 16202021   17769692   17397110   11016675   16309295   17359652   15463608   
24 16367756   17931152   17640552   11009326   16463977   17515748   15469156   
25 16328331   17880174   17598556   10882058   16343826   17256276   15444713   
26 16270711   17854694   17564180   10761245   16231953   17027388   15425245   
27 16246399   17838348   17571276   10593922   16066696   16769325   15328689   
28 16185063   17780088   17569636   10508894   15911856   16558730   15214384   
29 16168093   17863220   17608618   10405183   15856053   16411438   15087604   
30 16178139   17762038   17637690   10269125   15781542   16153802   14958562   
31 16176549   17841840   17539248   10103885   15711166   16021335   14822733   
32 16149999   17884222   17668964   10015233   15658721   15874467   14573200   
33 16433466   18013612   17902000   10140100   15991946   16139807   15048926   
34 16672225   18268332   18202160   10329890   16286066   16428443   15416787   
35 16929446   18499658   18318004   10437178   16585830   16685134   15807149   
36 17152322   18769636   18650250   10557499   16835886   16956634   16175567   
