#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  743700     774932     741005     0          682997     883575     874810     872960     
2  1399580    1457361    1404741    555098     1314346    1578439    1570909    1562787    
3  2104617    2222917    2140946    859602     1999818    2310000    2289652    2275592    
4  2780637    2893328    2908872    961377     2617446    3142509    2995635    3098075    
5  3399089    3661933    3586580    1236782    3278419    3900100    3819825    3801734    
6  4096381    4359433    4207288    1398598    3927030    4594551    4553270    4525326    
7  4762007    5040933    4873300    1619041    4557507    5409422    5269413    5241825    
8  5464075    5757288    5564796    1805217    5200334    6121999    6072340    6042965    
9  5970750    6423387    6185902    1923704    5812039    6658873    6611344    6581409    
10 6632335    6954229    6732268    2153775    6344206    7489502    7216750    7211782    
11 7210563    7583894    7301743    2275874    6818017    7952188    7814566    7886376    
12 7684956    8158250    7875832    2401944    7361932    8608018    8447596    8495708    
13 8433647    8697196    8528256    2622113    7925575    9132117    9081486    9026879    
14 8803451    9331901    9141372    2727932    8467687    9803696    9682270    9606090    
15 9291187    9884058    9583614    2830072    8978474    10354612   10290020   10214367   
16 9944331    10522464   10299984   2997827    9504179    10923592   10885759   10790505   
17 10226102   10915333   10697550   3097850    9956769    11459585   11381387   11302332   
18 10698851   11436673   11188430   3158146    10302715   12054762   11835550   11830080   
19 11186008   11936812   11634996   3362457    10691132   12402551   12299832   12272574   
20 11546406   12310714   12021482   3438881    11083466   12863120   12785639   12693032   
21 11978418   12740468   12454821   3498846    11497509   13322624   13190850   13151996   
22 12378925   13268413   13047196   3661832    11912825   13826096   13693038   13606822   
23 12779589   13716948   13436153   3700232    12292270   14292899   14134069   14062766   
24 13196176   14131398   13908727   3695428    12718934   14692639   14624658   14492744   
25 13549546   14376308   14132549   3642356    12913966   14997468   14928313   14822107   
26 13747098   14771396   14558550   3652733    13149183   15425175   15210951   15084617   
27 14107669   15022305   14736781   3632471    13377958   15582193   15540786   15400602   
28 14344697   15308740   15062219   3607350    13623969   15868978   15917948   15677962   
29 14714738   15623453   15387815   3574237    13882578   16131055   16096212   15923959   
30 15024049   15946643   15686506   3590537    14102913   16479852   16401396   16219147   
31 15274021   16150963   15989927   3638445    14377326   16780332   16715705   16554986   
32 15576277   16636456   16275926   3597947    14614877   17203208   16920074   16823164   
33 15971505   17111276   16754927   3598703    15049553   17600552   17453414   17305712   
34 16473176   17475408   17216378   3695770    15493618   18126880   17977328   17761292   
35 16783660   17994156   17754688   3664205    15982247   18716316   18458930   18334580   
36 17168408   18495692   18202198   3668910    16446436   19199996   18993188   18868078   
