#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  948284     1085119    1068071    0          962239     1139833    1165220    1093347    
2  1744533    1990493    1952924    699480     1416790    2118639    2112991    1995760    
3  2363795    2850872    2750134    1150539    1749806    2983559    2950319    2812299    
4  2991901    3416430    3314853    1391129    1833015    3714141    3665048    3435396    
5  3393203    4004517    3926705    1902236    1942469    4211247    4133824    3913133    
6  3808172    4514684    4395275    2227456    2007662    4714809    4587154    4430528    
7  4155611    4866562    4687517    2650824    2009214    5133629    5062193    4791687    
8  4587825    5087858    5017560    3063128    2035544    5368551    5296234    5074241    
9  4700275    5339468    5320969    3423908    2063487    5578674    5471729    5329405    
10 5016167    5696457    5672744    3656261    1991662    5859730    5840472    5552704    
11 5243642    5989260    5995536    4079364    1995998    6143273    6197443    5953919    
12 5587418    6275223    6180580    4271742    2073038    6505516    6288386    5950079    
13 5712018    6377936    6452806    4069750    2084787    6256350    6524442    6159761    
14 5858847    6431076    6515889    4208890    2068003    6588111    6886201    6294922    
15 5822252    6366900    6357817    4204060    2012436    6230991    6907012    6243263    
16 5919646    6247808    6110711    6117143    2027289    5675243    6483386    6391998    
17 5951858    6093125    5989477    6394587    2044769    5670857    6441435    5986278    
18 5810398    5974416    5897603    6632356    2049330    5980297    6455694    6225181    
19 5778305    6003741    5915993    6221603    2157028    5891936    6390141    6081479    
20 5674295    5824952    5766236    6302147    2105567    5883002    6589493    6113214    
21 5538533    5827420    5557930    6122873    2096529    4154778    6382394    6198657    
22 5701275    5737129    5473272    5424226    2104512    4808722    6147825    5928340    
23 5624902    5661771    5449446    5637829    2093382    4287318    5923543    5702721    
24 5616894    5420667    5203695    5585006    2093407    4056371    5947747    5609057    
25 5603095    5450489    5250025    6069581    2122623    3865084    5724090    5616456    
26 5567380    5408621    5219575    6279603    2101078    3859857    5830604    5734907    
27 5292725    5410322    5033844    6082071    2204946    4108810    5723372    5588059    
28 5584801    5267052    4901039    6230381    2141151    4017783    5859815    5235648    
29 5265057    5109229    4897943    6529574    2111634    4226695    5542177    5910618    
30 5169766    5037201    4765462    6403755    2072301    4318406    5569347    5330084    
31 5016985    5196660    4823311    9422799    2138611    3492758    5512063    5493758    
32 5041259    5130507    4825924    10132849   2081369    3482285    5777949    4959756    
33 4868967    4985239    4528480    9838211    2147046    3659310    5383073    5150583    
34 5003824    4781932    4606152    12438012   2087515    3583424    5552242    5201471    
35 5163427    4903688    4449486    12735859   2122869    3511085    5478664    5089014    
36 5078870    4839919    4415581    13063137   2099961    3559975    5315001    5205768    
