#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  787074     860608     777932     887196     921480     0          962457     988611     1009900    965580     
2  976779     1042900    798045     1126990    1222860    1017100    1044870    1279520    1275800    1267140    
3  1250970    1346080    1028030    1478420    1597740    1989790    1320870    1666740    1681710    1641390    
4  1527540    1587610    1209970    1787150    1974620    1904890    1614570    2046970    2028720    2029910    
5  1790645    1847000    1387550    2135130    2257730    2754150    1858190    2363950    2349430    2324250    
6  2046700    2058430    1574090    2305150    2590150    3331330    2111966    2716490    2653801    2661830    
7  2298990    2367100    1782610    2776095    2893840    3614770    2365290    3004460    2992040    2976350    
8  2569130    2608535    1900870    3073030    3171150    4220880    2582030    3333678    3243660    3313390    
9  2776760    2801390    2044610    3303200    3434530    4723660    2746990    3608640    3593450    3565240    
10 3010460    3054920    2183960    3565830    3728150    5121110    2962210    3925210    3866530    3858580    
11 3254680    3257170    2359160    3719200    3962330    5645890    3151900    4204080    4105290    4097520    
12 3484320    3498890    2489680    4088570    4214200    6048240    3302290    4453650    4382730    4391470    
13 3671550    3683850    2691020    4361300    4465441    6541480    3535466    4710460    4610450    4662060    
14 3854340    3921280    2813050    4460390    4683950    7005930    3617930    5019360    4868690    4946040    
15 4110960    4158379    2938800    4765800    4982020    7425600    3861740    5170350    5119510    5208550    
16 4285790    4286000    3066730    5057420    5172290    7868920    4024790    5487530    5378940    5388510    
17 4475770    4536260    3214420    5130400    5383930    8322640    4166070    5646440    5572050    5640760    
18 4670810    4682770    3340135    5329050    5529560    8977510    4251870    5903910    5806670    5777230    
19 4815250    4812230    3452990    5640782    5770290    9279880    4419290    6089330    6014880    6059330    
20 4990340    5002220    3597640    5793510    5972030    9699670    4549920    6366490    6240850    6211770    
21 5162020    5208790    3721182    5935170    6130270    10136400   4674610    6547960    6358930    6469710    
22 5290430    5410560    3825850    6179000    6462830    10699900   4709209    6741010    6639270    6692980    
23 5513720    5648320    3978570    6298650    6602440    11158300   4874340    6949940    6831790    6937300    
24 5626800    5798890    4065500    6456740    6771650    11581500   4939950    7188540    6931588    7071960    
25 5742890    5878960    4194580    6554650    6953230    12032700   5045460    7347600    7195770    7259100    
26 5896650    6022230    4328760    6529420    7142610    12538100   5150650    7577120    7317490    7481340    
27 6053130    6145600    4429900    6657360    7227590    13005300   5225160    7731500    7524690    7617380    
28 6131553    6378710    4498390    6621568    7438950    13503800   5315190    7908030    7617060    7725690    
29 6206910    6561250    4657260    6589290    7609350    13878600   5421560    8082770    7927340    8018500    
30 6396710    6764000    4755070    6515860    7847960    14287700   5425089    8320210    8047420    8143540    
31 6401320    6818370    4886260    6436710    7922450    14838900   5534740    8441270    8217960    8354300    
32 6450520    7042650    4982230    6289220    8103860    15256100   5538390    8595620    8346470    8501260    
33 6375150    7233320    5051530    6673280    8111740    15691100   5578077    8764700    8485070    8691650    
34 6435220    7324700    5182560    6021250    8354706    16159200   5621130    8853226    8655170    8829240    
35 6314640    7447110    5275570    5913780    8428750    16586300   5638250    9089540    8730450    8979630    
36 6144170    7484330    5361760    5693290    8623070    16843400   5437870    9217390    8972330    8772220    
