#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  868058     901374     857381     786816     944031     950874     920908     
2  1621609    1697342    1616669    1497364    1771242    1785026    1743715    
3  2433180    2545354    2390646    2306555    2725102    2605362    2582389    
4  3436132    3392360    3231365    3001972    3476743    3573929    3487945    
5  4039324    4229087    4032985    3662170    4404987    4398784    4333601    
6  5167066    5448780    5166421    4366933    5534990    5237776    5158829    
7  5626950    6323310    6018876    5318633    5880070    6129631    5791654    
8  6426764    6758124    6881989    5737543    6678258    7477527    6893620    
9  6896212    7971458    7108942    6411825    7619635    7617011    7441310    
10 7675675    7878043    7761347    7159654    8847115    8304027    7937300    
11 8871572    8465869    8423241    7708364    9022476    9058497    8747341    
12 9537522    9531628    8924883    8184666    9669524    9733321    9514493    
13 9647173    9771383    9699404    9160320    10331583   10152416   10174157   
14 9991077    10699767   10329921   9164170    11017512   10676535   10844316   
15 10824134   12176891   11725333   9813169    11492451   11773039   11606458   
16 12187516   12029217   11279184   10378257   12359906   12169345   12191390   
17 11937926   12630761   12044649   10755866   12856625   12928398   12691344   
18 11927947   13873143   12594699   11283035   14162162   13348245   13951594   
19 12385682   13309200   12888335   11644752   13858859   13953137   13663817   
20 12954108   14161503   14457070   12158983   14211414   14428641   14882875   
21 13409219   14164848   13712602   13056978   14661856   14371575   13952150   
22 15036115   14981553   14384968   12245693   14732180   15138741   15057657   
23 14362168   15373443   14913268   13233259   15845406   15901912   15561139   
24 14486686   15639715   14985879   13718637   17191000   15937703   15249513   
25 14873441   16105037   15289773   13654577   15783193   16425275   16229644   
26 15687943   16553210   15590962   14103555   16644391   16979680   15939220   
27 15299817   16647543   17172964   13781261   16985704   17190344   16739360   
28 16068912   17225708   16412336   14396829   17001860   17248946   16924808   
29 16174289   16882240   16994344   14912872   17436980   19023824   16821486   
30 16081544   17710260   17363048   15084266   17554648   17708870   16876624   
31 16641437   18210320   16951268   15247821   17448948   17919048   17572022   
32 17216232   18145876   17181644   15148018   17917816   18704692   19217160   
33 17615732   18570832   17878052   16818642   18050724   19451706   18598494   
34 19002268   18498984   18832756   15945309   19441030   20014292   18211024   
35 18353392   20067660   18827964   16167798   19365348   19393052   19579358   
36 19212452   19774200   20157412   17563862   20020840   21106804   21587312   
