#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  7202814    7520205    5861124    7220937    7660558    7484754    7818054    7769362    7830197    
2  9837026    9748999    7098631    10177343   10281603   9534920    11043228   10968049   10653918   
3  13250133   13340128   9414164    13932914   13858299   12382741   15535157   15287526   14840214   
4  16464868   16592611   11699979   17420878   16872836   14426970   19717206   19283184   18755642   
5  18848570   19106266   13442863   19857642   19090976   15991961   22472580   21960578   21067028   
6  21442542   21832448   14963987   22951230   21825560   17423992   25400230   24276284   24690928   
7  23339542   23151946   16479317   24125472   22934494   18094412   25559460   25816642   26049948   
8  25196210   26012322   18307464   26700312   25242182   19429652   30827610   28082914   29076906   
9  27637978   28186160   19739496   28548634   26488366   20164444   33343444   29873912   30665868   
10 29795782   29246754   21166602   30492520   28622608   20872816   34536832   31851282   33403488   
11 25985866   26412900   19805208   26841302   20302110   17184482   28153328   26533036   25967220   
12 23854204   25236268   18757226   26364468   17331588   14022843   27781838   23066686   24249776   
13 23521504   24170548   18620764   25472148   15572172   13168886   23696488   22338312   20154796   
14 22952892   24451348   18313324   24992052   14823047   10932302   23836896   19489450   18383340   
15 22121352   23967070   18767000   25689482   14260327   9772620    23406848   18666912   18686194   
16 22998104   24145264   19461064   25139690   14680817   9738333    22698574   18144834   17999292   
17 24851250   24031548   19302330   25143324   14269009   9794282    21492652   17691782   16486531   
18 23491676   24433844   20020904   25376492   13759895   9184772    20854112   18728500   16329326   
19 23729572   25940202   20316460   25788652   13760881   7112594    20739294   17907064   16403539   
20 26526072   25290032   21070108   26444910   12971921   7502664    21502900   17832186   16423322   
21 23528752   25153064   21514930   25373000   12185201   7550753    19387368   16010098   14890789   
22 25258204   23894956   21278094   24740608   10907080   6187522    17818232   15898964   14203947   
23 25277708   24064792   21270348   24288268   10453468   6142722    16632903   14247293   13004605   
24 23371322   23810420   21646588   23626394   10378367   6147647    16081527   12727102   12557359   
25 22321972   24568338   20925512   25210670   9524031    6230859    14934603   12754721   12418535   
26 23903984   24328222   21151596   25012488   8866852    5695875    12833085   12457741   11962115   
27 23053250   23227932   21911592   23867944   9352609    5963502    10012353   13326174   11532066   
28 22044928   24735564   21983346   22878282   9516754    6207141    9066243    11294390   11085542   
29 22333174   25659652   21707916   24537696   9091213    5707376    7866414    11983058   10913687   
30 22234340   24762552   22579048   22767440   8984750    5575634    7811915    12857641   11125740   
31 21814624   24437748   21467868   23970332   8350658    5509935    5974169    11145431   10621062   
32 24089946   22978276   23353388   23645660   7878158    5636620    6819307    9708043    9868751    
33 22988922   22559584   22528718   21325506   7614329    5497320    5010312    11018094   9068547    
34 23587936   22255082   22839608   21386932   7578971    5024639    4945856    10531947   8838918    
35 23572396   23840872   21646124   22669060   7140974    5628184    4963662    10361760   7332112    
36 21157304   24560692   21348478   22440132   6966043    5310721    4735119    10340545   8304217    
