#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  458225     473856     462092     0          438223     517234     513324     510578     
2  931965     1035364    950778     329120     854419     994572     977044     935981     
3  1400419    1558466    1420555    447078     1281597    1398227    1375462    1372879    
4  1870742    1959865    1906000    506489     1755083    1949536    1925554    1912547    
5  2480900    2454519    2397721    626959     2072975    2673661    2357637    2460686    
6  2802799    2920889    2852126    694497     2547439    2775220    2820399    2833651    
7  3245308    3409289    3316322    805973     3081623    3755351    3499482    3680109    
8  3707845    4147713    3797808    893234     3384348    4018714    3783534    3946325    
9  4110754    4315552    4193597    956822     3819554    4381600    4445386    4246987    
10 4340112    5010214    4264952    1047932    3998579    4695241    4640622    4939801    
11 4893312    5132685    4694668    1095100    4636124    5630262    5053888    5134972    
12 5267739    5352681    5798086    1146432    5104177    5656181    5538707    5557486    
13 5548844    5973375    5664848    1241845    5211994    6160408    6190100    5951484    
14 5848819    5997733    6622995    1286136    6025556    6582339    6308249    6361362    
15 6256972    6865734    6202918    1340549    6471130    7003472    6377917    6898346    
16 6520669    7166646    6677192    1397588    6573371    7262070    6763046    7204043    
17 6758468    7375148    7071200    1445582    6901601    7188241    7947983    6991223    
18 7192491    7827026    7477412    1468700    7152522    8389796    7394382    8268428    
19 7541246    7974206    8287699    1538769    6914013    7562490    8141507    7754903    
20 7564345    7906712    8102855    1577768    7752713    9092228    8523153    8220712    
21 8112818    8374012    8614154    1597194    7966613    8906256    8285066    8786251    
22 8661832    9676092    8736260    1666094    8210667    9242981    9108816    9089789    
23 8724467    9435575    9123684    1669758    8333769    8900818    8875652    9507904    
24 8781262    9249395    9306585    1658275    8861203    9900191    9388838    9125165    
25 8964571    9498574    9528780    1671258    8875809    9497720    9574445    9993354    
26 9540479    9721112    10214509   1672286    8704034    9680202    9524602    9852111    
27 9347003    10243200   9952724    1679253    9436122    10116664   10368556   10002269   
28 9751952    10161106   10209471   1699262    9667888    10739472   10711395   10603269   
29 10035828   10329311   10200506   1696058    9312952    10217004   11434490   10597063   
30 10141671   10602536   10488996   1736761    10466908   10463658   10416977   10966797   
31 10220955   10865183   10744586   1776097    9950125    11457359   10653767   11255836   
32 10686991   12101486   11928439   1800253    10380479   12055994   10969540   10756096   
33 11167338   11138951   11400898   1801172    10203156   11525841   11124752   11769339   
34 11306301   12080795   11672316   1856766    10877271   12274969   12958163   11577079   
35 11295973   12631304   12489626   1909086    10773742   12032885   11820775   12650285   
36 11733409   12260076   12195218   1927415    11014556   12563326   12205575   12583726   
