#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  2617473    2819834    2511770    2846858    3367283    3503399    3626566    3656684    3509858    
2  4124426    4507139    3433739    4970171    5428598    4637297    5723202    5802557    5549692    
3  5553477    6223959    4659111    7181127    7620840    6255053    7939010    7866808    7789602    
4  6910932    7851563    5914928    8859482    9199342    7770720    10125538   10150327   9705708    
5  8263385    8854062    6620611    10464527   11191882   8703183    11845390   11492926   11067687   
6  9571086    10550156   7675848    11583504   12987679   10153491   13169208   13346815   13305836   
7  10333599   11320327   8204680    13361743   13875835   10526603   14630497   14524874   14407799   
8  11186196   12193203   8655527    14394115   15213319   11862688   15753017   15942035   15523110   
9  12119973   13165352   9436576    16005912   15833522   12367793   17083676   17097628   16891852   
10 13059157   14187020   10109397   17203948   17606280   13179109   18363880   18364500   18120030   
11 13913406   15065003   10712659   18578524   18357366   14398029   19691386   19565094   19445598   
12 14811674   16185791   11585395   19049394   20059256   15209461   20911810   20822892   20570930   
13 15554620   16925388   11918010   20921428   20883842   15935052   21866122   21697302   21675380   
14 16307953   17308484   12452477   20938870   21807764   16584527   22890200   22686580   22729876   
15 17078656   18395964   13059766   21825886   22219598   17343290   23561926   23746678   23752626   
16 17752468   19186554   13394454   23386518   23725488   17985052   25033218   24793708   24711378   
17 18272840   19985152   13741257   24522236   24045082   18566334   26010102   25099092   25812426   
18 18749402   20309278   14364223   25140924   25605712   19117816   26096276   26487278   26768238   
19 19669928   21448536   14906103   26133338   26463590   19849906   27418916   27524000   27472944   
20 20473484   21899820   15624278   26311706   27373016   20437864   28285858   28333904   28087738   
21 20976258   22916904   15880390   26983054   28020522   21000304   29872930   29238762   28691076   
22 21674358   22921772   16608274   28315720   28165416   21371950   30643092   29982210   30289114   
23 22183400   24416642   17058100   28914406   29656842   22006778   30841422   30776222   30603694   
24 23045304   24380036   17472708   29198396   30234086   22552766   32189220   31041198   32147382   
25 23387922   25638282   18118852   30337400   30935392   22965578   32261556   31548618   32679278   
26 23978448   25279834   18732320   30233902   31370598   23371770   33455212   32893648   32530658   
27 24461374   25889540   19039964   31639616   31900190   23803866   33859220   33445652   33924408   
28 25049852   27486416   19381034   32146384   32207992   24155076   35177408   34051984   34285704   
29 25235818   28154548   19990172   33047440   33147104   24453724   35255648   34010904   35494268   
30 25575732   28780378   20419412   33605916   33746872   24935596   36681368   35200744   36099272   
31 25919552   29294932   20899286   34231972   34422504   24835718   37286764   35373604   36707220   
32 26187614   29744428   21345888   34768920   35144436   25575182   37774772   35877624   37340636   
33 26086524   29973906   21784334   35272680   35254736   25925720   38677780   36816028   37807760   
34 26023762   30914146   22145358   35725328   35700288   26154702   39057116   37424320   37998596   
35 26347302   30744876   22744952   35550156   36185600   26377776   39749048   38673964   39185352   
36 26566682   31527446   22835084   36480484   36087284   26635474   40430476   38335608   39723176   
