#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  5314302    5105027    3859532    5076906    5363928    0          5617685    5883450    5593075    5680822    
2  9178443    9049139    6500962    9377207    9837241    2262060    10135125   10892648   10495830   10581429   
3  12879122   12857465   9027827    13657503   14368536   3561665    14802125   16026891   15431038   15574261   
4  16372358   16403524   11279262   17971484   18853264   4099271    18733620   20689560   20266050   20391076   
5  19137036   19154760   13152733   20738850   21659460   5231218    22365792   24511688   23852620   24034240   
6  22354160   22455828   15208104   24375780   25512812   6178723    26429188   28777076   28225288   28286124   
7  24078448   24787026   16762777   27084834   28366072   6787557    28855028   31661536   30921432   31147678   
8  27421864   27890170   18959266   30661848   32577100   7585849    31964344   36484516   34774152   35494752   
9  30771398   30963640   20935142   34071696   35851424   8314691    35698028   40360252   38680392   38997560   
10 33759260   33665424   22861484   37563460   39596672   9540024    38619032   43884000   42581136   43141392   
11 32094736   32521504   21855358   36747956   37990004   9077341    34715244   42013184   40138984   40881552   
12 31584312   32258696   21793960   38048524   38688268   8953577    33631032   42759848   41118972   40870004   
13 32669508   33413234   22179626   39146072   39863400   8734313    33342158   43938940   41844472   41990136   
14 32636940   34666600   22357988   41274980   41205912   9032508    32725452   45275616   44025580   43845716   
15 33472438   35523736   23038364   42906144   42777736   9255948    33902540   47160376   45790544   44532276   
16 34306868   36873572   23888854   45351476   44152968   9498052    33904296   49132724   48075228   46647948   
17 34953204   37886508   24527042   46913064   46006024   9905895    35040100   50685192   49643800   48550328   
18 36450128   39857448   25491616   49183492   47716856   10345660   35547684   53042876   51585172   50099272   
19 38010636   41029260   26615336   51350896   50102196   10809703   36673716   55438620   52837176   53512912   
20 41407004   43414824   27833088   53339112   51949136   11341284   37786548   57758772   56373552   54530808   
21 39869840   44295024   27962812   54177424   52667152   11542292   37393688   54885520   55898304   55243376   
22 40118292   44261480   28680640   55826076   53430848   11626135   37548132   59509744   57446156   55975376   
23 41226544   45420056   29315016   56489424   54571080   11994164   37465420   59722852   59200628   56474144   
24 41817256   46304816   30004152   59128100   55651084   12381411   37575996   61917684   58784260   57281264   
25 42676968   47246472   30345704   59960992   56327964   12339337   38901096   62688244   61772668   59335832   
26 43134424   48469236   31107144   61923224   57850036   13001831   39098416   64245440   62189232   60376520   
27 44026092   49677308   31790476   63329880   58850920   13263360   38147012   66597124   63773080   60770744   
28 44839628   49520776   32548038   64503732   60500832   13459259   39801104   66469792   64638728   62262008   
29 45551612   51984612   33437680   65773108   61894680   14057540   40168848   65644480   65544572   66112400   
30 48009996   52759520   34210484   68174200   63576468   14165854   37023904   70579424   64680812   65223992   
31 47554088   54217692   35111348   68761296   64552744   14823161   39156620   72785472   70968432   66257616   
32 50867480   55237696   35720628   70363584   65603540   15175196   39376340   70773856   68469016   67606920   
33 48712220   56875936   36364392   71528776   66713596   15505002   38974224   75815832   70088368   68176688   
34 52648880   57838680   37439100   73070176   67994120   15889098   37945092   77232048   71180536   69225152   
35 53355420   58410408   38253160   73677592   69208200   16331595   40851684   77146048   72130536   69488192   
36 51571388   60447480   38718964   75075256   69185784   16698546   38872300   78123512   72533200   71128416   
