#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  1417247    1705697    1739952    1430490    1874651    1859291    1736162    
2  2705217    3193481    3239396    2433823    3555901    3570172    3287336    
3  3620841    4613697    4652315    3065113    5087974    5180080    4630714    
4  4895085    5944953    5804421    3989501    6585839    6643337    5987522    
5  5518601    7136880    6902338    4448166    7939835    7937305    7148966    
6  6360807    8365759    8142509    4957047    9220856    9084897    8214785    
7  7268108    9364611    9046285    5238669    10315561   10305375   9071130    
8  8409501    10393215   9980417    5296783    11272020   11259291   9891465    
9  8779002    11418766   10816785   5480910    12309867   12271303   10585308   
10 9456592    12263042   11351150   5558172    13230657   13224705   11800749   
11 10169988   13169578   12299567   5469025    14319138   13840068   12126918   
12 10936585   14127881   13354471   5618335    15007379   14909146   12700300   
13 11499257   14722399   13806694   5588969    15300740   15573704   13569886   
14 11813306   15475789   14484965   5482546    15748786   16070427   13653746   
15 12412253   15970819   14930678   5475012    16070012   16374841   14162624   
16 13373175   16560519   15408015   5411893    16838564   17020252   14399191   
17 13403980   16997208   16052795   5428343    17320076   17264738   14970424   
18 13905194   17669976   16269040   5335628    17365678   17677108   15705131   
19 14085554   17920450   16948716   5314082    17760414   18134462   16050598   
20 14247392   18310326   17346480   5408321    17959096   18170728   16128698   
21 14809309   18691278   17618466   5284228    18065452   18416112   16369201   
22 15254235   19028356   17619720   5066613    17762248   18871334   16242693   
23 15389856   18916420   18046564   5199147    17858928   19060624   16543470   
24 15482429   19254576   18407208   5283256    17435064   18924280   16521547   
25 15587355   18799136   17499012   5173396    17680748   19253740   16872792   
26 15654663   18493696   17250264   5261098    17090492   19178904   16846828   
27 15797108   18034668   16574228   5234025    17162144   19340222   16407658   
28 15802857   17302932   16166975   5242049    16559360   19132812   16633401   
29 15681300   16624078   15345284   5141478    16176575   19115912   16497500   
30 15976691   16333520   15171406   5108391    16416405   18989476   16839164   
31 15896517   16121991   14694241   5112292    15804121   18941380   16684788   
32 16234698   15981365   14124391   5166511    15520920   19062524   16302494   
33 15830438   15321791   13749534   5102173    15568135   18889932   16782684   
34 16195403   14676089   13284593   5020039    13782013   18496986   16463313   
35 15958434   14617791   13413465   5152786    14740249   18281112   16448683   
36 15968565   14815228   13084420   5128594    14049517   18489488   16593697   
