#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  3134416    3151144    2821841    3231748    3324326    0          3475797    3430323    3600922    3488913    
2  5901222    5886325    4961420    6189950    6138189    1519893    6330759    6665048    6948899    6656046    
3  8570156    8689176    7167348    9353055    9116316    2501728    9318824    9971618    10304726   10081834   
4  11084348   11261917   9211471    12238788   12276206   2987797    12025554   12922306   13596032   13142838   
5  13077018   13158902   10238070   14304611   14539383   3763593    14203714   15422972   15973722   15479519   
6  15403001   15620007   12322112   17090922   17205236   4271821    16617168   18185208   18854476   18088114   
7  16979416   16832114   14020401   18867118   18955820   4792023    18225774   20169900   20743524   20193884   
8  19205452   19468042   15623585   21284636   21417804   5523261    20431148   22713484   23637878   22907336   
9  21305404   21409686   17312114   23610412   24068988   6073667    22564584   25155286   26202156   25436652   
10 23216200   23792242   18894404   26093330   26262428   6839791    24574258   27727812   28946900   27980538   
11 22712494   22729832   18232790   24808816   25818896   6743159    22450708   26452950   27125922   27128414   
12 21861542   23258984   18120162   24695428   25896454   6745324    21427784   27048172   
13 21545464   22608668   17521488   26209208   24319048   6814493    20873120   26857412   25222652   24861578   
14 20721220   17536426   26242090   22429300   7018632    23154840   21984008   
15 20207282   17033362   7095080    20052850   20000220   
16 21024142   19635860   17714504   25661550   20365022   7461297    20733646   19730060   
17 19984108   20619208   17932404   17354402   19799418   7738824    17569188   19159194   19678412   
18 18631516   17933268   18314150   24082632   18346526   7983780    19576246   23357854   17828292   17024168   
19 22557392   24157606   18240176   18037620   18375752   8371598    19458436   23162076   18212908   16880176   
20 22772476   18958434   18803416   17213220   18776296   8709922    19593246   22684634   22135404   18172508   
21 18873866   21936104   20239412   21189052   16964494   8898111    17111226   20771488   16706746   17446248   
22 15757257   17111136   19241606   15445333   8765588    18648186   14883398   15459133   16017887   
23 14637012   14795631   16226368   17147968   13799485   9116801    16974168   18471352   14367482   17322500   
24 13103478   16664471   18569816   13593012   14146585   9396709    15396085   16126176   13808596   13867781   
25 16935208   18123862   13889534   13315849   12964416   9487368    14893788   15894214   13748165   13524510   
26 15325886   17371688   13470537   12642331   13490091   9898262    15071539   13526784   13281196   14642570   
27 13530546   13029787   14413233   15385614   13577364   10129356   12560274   15339567   13420766   14592824   
28 16154700   13612355   14316793   15340150   13442370   10316259   13750819   15462299   15237943   13427122   
29 14170429   15217005   12911402   15486538   13317931   10621420   13856885   15426919   15071924   12780118   
30 13505239   13679154   12407473   15555473   16951622   10854746   14487887   15259865   13534581   13305909   
31 14718807   13107593   12690433   12817673   14559711   11188770   13250607   14750876   12951252   14228492   
32 14265491   12941771   12007174   14679085   12623787   11438352   14004007   12588073   12635134   14363695   
33 14541955   12726972   13917984   14430171   12353586   11700605   13105485   12197443   12224644   14273210   
34 12087381   14581168   14130608   14696045   12405890   12029764   12733163   14316591   12109558   11994303   
35 14120172   12135238   11709883   14139282   14385763   12142279   12760094   14074964   12122764   14085705   
36 11947863   12413781   13778874   11890520   14216846   12555869   12661528   14133689   12160765   13986874   
