#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  485406     496738     478296     456469     511528     508259     501019     
2  947504     967258     935677     874942     977300     968479     962317     
3  1516849    1475122    1421226    1305274    1482678    1441581    1511518    
4  1934862    1997076    1906963    1818353    2018739    1925551    1946222    
5  2404421    2494125    2403336    2304169    2549284    2449848    2593291    
6  3036771    3063842    3062497    2690317    3222164    3060374    2960900    
7  3400719    3521720    3577145    3167804    3842064    3580626    3750335    
8  3903118    4051609    4091741    3648960    4154206    4082955    4057347    
9  4531074    4683344    4307550    4168582    4594399    4510716    4533339    
10 4649149    4885170    4928518    4341749    4846376    5112705    4909990    
11 5359716    5102808    5129346    4756539    5473902    5324808    5341590    
12 5507436    5576913    5569541    5182363    6121760    5839258    5638395    
13 5932790    5995639    5951294    5592067    6291675    6139898    6169228    
14 6291107    6488534    6299148    5977310    6443645    6666475    6860581    
15 6558309    6797236    6682866    6299969    7389104    7145322    7022521    
16 7025755    7170958    7528586    6784402    7422918    7486538    7517560    
17 7215550    7666996    7320137    6855901    7882081    8135357    7618194    
18 7702420    7971787    7759569    7258477    8024042    8031023    8070219    
19 7792943    8271783    8099009    7578528    8327668    8512387    8008407    
20 8151879    8367319    8768676    8131544    8481535    9132980    8506008    
21 8593626    8728033    8475511    7863711    9059749    8819879    8764770    
22 8707821    9006049    9241066    8376558    9437602    9192958    9637627    
23 8909211    9500214    9431024    8406522    9499246    9575542    9446106    
24 9381711    10200811   9559430    8721726    9811141    9671015    9915525    
25 9490299    10308628   9814452    8770558    9901202    10663145   9788801    
26 9578223    9818574    9729992    9576169    10321213   10173471   10068876   
27 9901599    10769213   10198753   9189973    10338655   10589544   10198108   
28 9953868    10264891   10138299   9655397    10723945   11081188   10136164   
29 10445250   10444408   10483359   9523995    10861960   11042435   10856795   
30 10411172   10693188   10770887   9580475    11055593   11201329   10986775   
31 11077415   10863509   10919860   9830562    10893527   10905893   11110315   
32 11432132   10901780   11218198   9848137    11042023   11708903   11079925   
33 10919654   11665777   11464370   10359878   11825479   11716329   11371753   
34 11367806   11893930   11704348   10772139   12076823   12438235   11952873   
35 11730096   12404539   12327518   11310018   12532884   12416598   12011561   
36 12513910   12865308   12428203   11705079   13037413   13234928   12635992   
