#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  1033980    1201241    1183796    1031556    1274431    1264381    1184999    
2  1987236    2289278    2277971    1872200    2450782    2448229    2293225    
3  2705152    3366336    3420941    2720252    3605291    3644135    3385069    
4  3729961    4426942    4483661    3408023    4787469    4758478    4452851    
5  4355001    5462902    5500615    3939011    5859152    5849308    5439948    
6  5146682    6502803    6468043    4365292    6979366    6931293    6423973    
7  5918256    7415501    7409016    4675778    7978954    7919686    7367026    
8  6895803    8367791    8325380    4845631    8935424    8855997    8308691    
9  7317698    9256363    9150900    5054241    9777903    9711240    9074578    
10 8000183    10061973   9999526    5146677    10650307   10655166   9945589    
11 8671391    10850620   10742102   5077218    11436788   11372585   10665441   
12 9204124    11476917   11318880   5080547    12116517   12342001   11208475   
13 9403411    12334161   11994557   5181843    12751388   12809908   11928111   
14 9730495    12830807   12483665   5032487    13264399   13024929   12532345   
15 10013400   12800366   13102041   4865481    13616020   13170615   12336570   
16 10758108   13244229   12576074   4949320    13793488   13004273   12410207   
17 9996165    13058897   13131533   4829267    13493037   13199972   12105235   
18 10141794   14056304   12798659   4752202    14293582   13815840   13155497   
19 10412272   12987028   13309237   4796337    14268755   13990573   12804936   
20 10514960   12713741   13079654   4784985    13424543   13019149   12415470   
21 10231842   12619056   12492218   4733354    13542865   13531069   12365693   
22 10060860   12687475   12896800   4687817    13724895   12949903   12333722   
23 10026870   12363898   12882554   4610567    12750025   12754814   12350272   
24 9888437    11891351   12127147   4565488    12518413   12626111   11944182   
25 10019170   11373773   11972695   4434193    12134037   12651060   12032658   
26 9858680    11439259   12085982   4418159    12280308   12264066   11613455   
27 9874273    11154757   11265520   4322907    11944874   11766857   11685907   
28 9711785    11011997   11095661   4445317    11871734   11664841   11277177   
29 9657257    10511216   10845280   4381976    11843082   11645697   11073131   
30 9578704    10426981   10998399   4260735    11715905   11522308   11132184   
31 9411199    10268529   10808572   4411013    11227328   11507332   10852065   
32 9570370    9841645    10424455   4366385    11304214   10957074   11024842   
33 9263696    9774529    10247993   4387406    11388190   11201549   10755258   
34 9217456    9688451    10482168   4296842    10863339   11062781   10579145   
35 9321190    9691782    10249993   4376776    10919553   10819166   10702536   
36 9140285    9429189    10174021   4355652    10849948   10944179   10545464   
