#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  1237740    1338432    1224162    0          1093410    1395430    1418995    1371140    
2  2446273    2674944    2447256    1029540    2185120    2791450    2837609    2746970    
3  3655021    4012800    3671780    1616010    3275990    4184440    4252940    4121080    
4  4861370    5342987    4893697    1843050    4364625    5575090    5668670    5489324    
5  6067130    6681200    6114227    2361820    5448795    6964201    7080140    6854007    
6  7265940    7994981    7330720    2653520    6514390    8332420    8488138    8221344    
7  8468180    9332020    8507919    3117750    7609150    9710360    9887170    9493285    
8  9629960    10630223   9722522    3486860    8667060    11045300   11232500   10913231   
9  10760300   11920000   10844217   3666150    9737530    12301737   12629203   12009200   
10 11957600   13223288   12079718   4266660    10792400   13653900   13821400   13541900   
11 13102010   14492783   13262492   4581870    11726465   14994500   15183287   14774118   
12 14150268   15768000   14450600   4804570    12764999   16304482   16676500   16108400   
13 15347700   17044054   15556694   5328640    13800389   17771224   17995248   17533104   
14 16533000   18342038   16782300   5494290    14853571   18987422   19288837   18406638   
15 17556903   19499755   17863168   5799250    15820258   20242898   20577592   20024188   
16 18616215   20537728   18827317   6094490    16748219   21107924   21782915   21060293   
17 19365638   21667139   19913108   5852640    17646635   22607088   22977224   22139725   
18 20614546   22611035   20976664   6518050    18599384   23780709   23943983   23144635   
19 21271864   23658462   22035086   7019980    19333118   24597412   25016994   24427360   
20 22467606   24904269   22955825   7095660    20252046   25520024   26377031   25387485   
21 23031759   25989302   23872258   7308810    21245647   27022272   27556627   26562081   
22 24321886   26790365   24959595   7561700    22016943   28034130   28586913   27677117   
23 24968955   28051354   25590903   7646380    22742668   28965156   29853346   28383227   
24 26012686   28944027   26842821   7266410    23575982   30206665   30920151   29502531   
25 26344028   29834491   27638501   7812940    24438806   31263934   31656447   30444426   
26 27919941   30691197   28589570   7482590    25166764   32006213   32856934   31670079   
27 28293344   31476113   29400407   6680400    25475834   33151108   33933430   32462937   
28 29542821   32083927   30415951   7279180    26642344   33849430   34869834   33588626   
29 30008321   33307751   31198856   7537720    27182531   35055804   35704788   34409470   
30 30722262   33726827   31958252   6952710    27990046   36166012   36821326   35082086   
31 31886613   34944874   33240924   6869630    28515912   36798002   37728982   35854880   
32 32514710   35411128   33646642   6802740    28701282   37970980   38129198   36348214   
33 33141679   36250792   33679748   6511010    29319579   38261560   39075982   36987220   
34 33492619   36806236   34975972   6978910    30057474   38956394   39706038   37486504   
35 33671561   37405698   35188342   6842600    30357433   39397622   40350442   38392238   
36 34399322   37962864   36116356   6747900    30669572   40200976   40593746   38923692   
