#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  712900     737672     673265     0          618276     767452     753576     746669     
2  1264114    1314705    1249295    531884     1142126    1369724    1345685    1334129    
3  1806642    1825550    1838981    799557     1614175    1922204    1890219    1868502    
4  2262166    2330016    2336646    939869     2077765    2484406    2390210    2417164    
5  2727069    2842014    2743319    1201371    2460904    2930414    2896672    2847355    
6  3118952    3191704    3179920    1349547    2809959    3347100    3306813    3249114    
7  3466855    3582583    3602249    1592704    3150790    3768732    3684781    3595104    
8  3800721    3963266    3949671    1774293    3423698    4098607    4062883    3959299    
9  3962226    4128962    4177061    1900028    3565422    4224761    4239509    4123405    
10 4197096    4414155    4384541    2097381    3726090    4382188    4382285    4323970    
11 4303843    4582837    4654590    2182774    3859169    4596336    4536924    4483726    
12 4466688    4742584    4708438    2286402    3973284    4733144    4706627    4627957    
13 4695679    4919057    4851639    2066597    4089772    4811656    4843064    4714688    
14 4798832    5020184    4968542    2121145    4165472    4937195    4933935    4846111    
15 4899717    5154157    5246394    2163607    4211611    5095094    5037997    4934930    
16 5039995    5216159    5250338    2852230    4285675    5184905    5192741    5052725    
17 5009592    5289302    5319292    2881912    4270234    5194055    5164759    5095609    
18 5147537    5266073    5350409    2894342    4268418    5168928    5130775    5095329    
19 5074175    5387936    5355389    2762814    4238452    5159002    5113068    5087179    
20 5133005    5378112    5414405    2787620    4215099    5142924    5068958    5095755    
21 5196670    5433787    5434185    2554726    4188733    5157352    5080776    5056409    
22 5239454    5499654    5469378    2278217    4173812    5140127    5041901    5063786    
23 5200179    5526397    5497190    2302971    4131507    5149987    5031334    5042835    
24 5318122    5524876    5562464    1998750    4115967    5186332    5006919    5014887    
25 5228877    5513559    5517566    1995821    4042192    5105225    4880402    5008181    
26 5225571    5426250    5489368    1982363    3974981    5008156    4780725    4981170    
27 5131104    5465992    5443566    1963494    3931031    4922266    4678531    4927186    
28 5121812    5401748    5438670    1960950    3834572    4899828    4601362    4883568    
29 5108747    5437586    5404762    1938430    3763606    4885666    4532853    4803245    
30 5049030    5415159    5389366    1945806    3699069    4843965    4482505    4726254    
31 5032775    5374834    5396718    3574972    3626744    4800254    4395077    4620944    
32 5035239    5416596    5322875    3541228    3601661    4789786    4326015    4477389    
33 5132249    5469645    5452421    3537534    3600897    4861719    4377594    4631103    
34 5176879    5489284    5476575    3505103    3667877    4950118    4463614    4768526    
35 5220968    5550963    5517552    3436416    3642457    5003716    4523205    4888767    
36 5242351    5592790    5588171    3426385    3642663    5084883    4577480    5056290    
