#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  1420100    1767710    1727965    1390570    1898198    1852990    1785083    
2  2636290    3230335    3176420    2327450    3554390    3400279    3205366    
3  3516410    4547630    4432640    3001020    5052170    5091959    4539760    
4  4732150    5875273    5679261    3702235    6608070    6326874    5720923    
5  5399561    7056933    6689136    4197280    7784280    7424800    6671540    
6  6173720    8104220    7669490    4309000    8824610    8653600    7641814    
7  6969822    9054360    8634880    4640870    9763022    9457510    8682904    
8  7956776    9798360    9203990    4295270    10720408   10318809   9318920    
9  8160126    10660800   9933480    4354510    11398100   11214600   9667060    
10 8878230    11308925   10458761   4440859    11855002   11549086   10420339   
11 9426423    11738700   11161098   4500987    12610554   12466648   10767355   
12 9938360    12004198   11862400   4469220    13006562   13082000   11343822   
13 10326510   11983900   12287977   4301060    13443800   13190800   11626900   
14 10703700   11884895   12276874   4301860    13562100   13739858   12054000   
15 11045500   11580024   11670500   4247210    13979872   13936812   12261482   
16 11652500   11405862   11250100   4229210    13915700   14357513   12308754   
17 11504102   11173600   10739868   4188120    13918800   14545293   12861651   
18 11789500   11031500   10577000   4269140    13727186   14319800   12655200   
19 11776500   10928351   10299700   4278951    14059760   14642900   12703100   
20 11640247   10725480   10058631   4246950    12834251   14679200   12791500   
21 11617847   10666487   9873793    4194250    12556998   14107400   12829100   
22 11549262   10608552   9658191    4275110    12166378   13974589   12718397   
23 11586007   10484900   9513730    4303220    12369338   14012300   12134900   
24 11536773   10356831   9301020    4209247    11930155   13736900   11826894   
25 11675858   10257677   9138271    4239414    11439600   13190900   12158170   
26 11158626   9803470    9017960    4217980    11874014   13308767   12015601   
27 11711500   10095186   8901386    4304140    11097866   12985209   11978149   
28 11303100   10040581   8816219    4232320    10687170   12896700   11829500   
29 11376300   10021800   8767355    4174270    10764576   13012800   11807540   
30 11246432   9996520    8713370    4185160    10346300   13191100   11723515   
31 11253900   9859555    8619770    4244950    10112000   12951036   11645803   
32 11346767   10012600   8537734    4198850    10105800   12787405   11188800   
33 11092300   9789322    8464637    4216230    9778950    12815900   11360162   
34 11155620   9925259    8391157    4284920    9831910    12913200   11259500   
35 11101607   9719789    8331280    4271140    9533941    12386941   10945212   
36 11195352   9874840    8290740    4212320    9191661    12295400   10908200   
