#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  5707443    5662026    4945681    5502085    5943121    0          5930955    6159973    5743705    5958017    
2  7653432    7572322    5452013    7546493    7805298    1974925    6155957    8744389    8374106    8570563    
3  9627674    9353466    6767892    9356383    9514169    3173595    6967042    11456745   10349672   11066273   
4  11720709   11541309   8204241    10552534   10977619   3538809    7551149    12715567   11689515   12902130   
5  12693582   12744370   9171159    11183982   11924807   4573421    4180977    14351197   12081879   14109415   
6  13930469   13694571   10260195   11973210   12892112   5452229    4384133    14941928   13058528   15236414   
7  14207393   14255384   10933586   12139677   13118307   5796471    4564959    14770417   13244323   15424805   
8  15015809   15036093   11892894   12683103   13759493   6701948    4702539    15335932   13623389   15944923   
9  15667445   15714434   12568256   13099568   14038461   7416661    4833573    15807412   14022743   16102459   
10 16031963   16509144   13542613   13574302   14802243   8221795    4915302    15909814   14587193   16636217   
11 10917179   10715933   9050423    10688121   10473623   7935829    4129678    7906374    10279854   6614154    
12 9834314    10375257   7485638    9493220    8450776    7875378    3673895    5271121    6055880    4978905    
13 8910837    7975812    6354329    8788158    6556207    7340300    3280574    3421038    5704981    5550064    
14 8185002    7808095    6290120    8095718    7027686    7495124    3072457    2904713    4799191    3890234    
15 8054773    8293221    6645136    7847650    6671302    7636146    2901368    2253465    5054292    3555189    
16 7351873    7334212    5865962    8137847    5229205    8063000    2785085    2088916    5944475    3452370    
17 7598261    7223945    5396963    6945972    5639534    8338624    2225696    1859388    4725521    4405862    
18 8507835    7895254    5350581    7807199    5641066    8637845    2175204    1886088    4663003    2866862    
19 7785736    7928647    5432687    6748098    5589115    8681942    2930408    1728513    4636980    3110060    
20 7544173    7891773    5899606    7860519    5306695    9028218    2621056    1596344    5576929    3081739    
21 6946205    6282570    5353205    6644748    5925662    9212206    2424202    1610161    3925810    2808953    
22 7134880    6189720    5185425    6746335    4836568    8980357    2338463    1415158    3464288    2139684    
23 6507328    5746756    4922773    6114863    4675098    9160245    2453994    1285543    3411228    2419048    
24 6964737    5709661    4831506    5993818    4557828    9428852    2287050    1289060    3343803    2312973    
25 6987611    5618290    4729683    5527652    4942044    9641817    2158812    1026343    3243398    2297019    
26 6769435    5482966    4964168    5356277    4853037    9874871    2361464    1089007    3262284    2287094    
27 6733919    5524100    4574388    5383377    4986009    10055508   2412605    1091763    3808179    1750962    
28 6966050    5471262    4571324    5684483    4196075    10161429   2010342    1054001    3499188    2479946    
29 7048901    5387087    4975211    5106249    4454056    10324073   2170897    1103841    3149050    2188585    
30 6944129    5866233    4364122    5777342    4403303    10512039   2028216    808504     3149372    1854654    
31 6144613    5208499    4385474    4649737    4604151    11427177   1958490    820805     2843024    1563845    
32 6021517    5005220    4343008    4492619    4643491    11650302   2111400    973556     2672244    1577089    
33 6608845    4851254    4274015    4745035    4488690    11806327   1777099    914151     2574208    1536990    
34 6529035    4756531    4075446    4561339    3970638    12860058   1841754    919450     3118502    1187446    
35 6244512    5155039    3762745    4931932    4017276    12933871   1730956    865035     3049111    1156246    
36 6108180    5110812    3761647    4837468    3970491    13327080   2135429    690839     3069457    1176853    
