#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  8197867    8168468    6536933    7748557    8504221    7862798    8437772    8389345    8450302    
2  8449110    8201479    5739444    8770938    7780411    6852979    10769358   9612826    10377192   
3  9461975    9371500    6697428    9071472    8662593    7292428    11257932   9471926    10952991   
4  10583732   10198637   7652098    9226020    9055413    7626791    11692344   9620389    11530458   
5  10738371   10491495   8315074    9404505    9284213    4679587    11597343   9611465    11390918   
6  11230144   10697480   8848943    9652246    9466786    7391762    11560910   9772525    11669598   
7  11017924   10130781   9190309    9570760    9500458    7304849    11303159   9805884    11214969   
8  11362267   10553531   9542753    9795629    9675812    7295520    10904100   9956738    11249408   
9  11411831   10729405   9761254    10085545   9808903    4201192    11077843   10268903   11488095   
10 11813474   10727586   10059019   10312479   9556592    4213494    10709108   10338094   11460034   
11 8279229    6749901    7384694    8038529    6068785    3397447    4759555    7014477    4482114    
12 6307673    6108482    5520436    7241309    4821141    3882874    3308995    4328236    4060225    
13 5640810    4975655    5402178    5887158    4804628    2335756    2393595    3761371    2673125    
14 4928605    4730725    4680514    6090748    3951497    2290205    1720160    4362524    2559988    
15 4909300    5016971    4537059    5225259    3731074    2104131    1446643    3010441    2147770    
16 4637713    5063178    4408433    5599437    3669594    2015693    1869992    3161924    3051532    
17 4719330    4015477    4466352    5422742    3336962    1994310    1148077    3132574    2031426    
18 4273528    4353222    4493891    5376215    3208358    2475242    1276624    3057617    2981530    
19 4228172    4067457    4490036    4854390    3970450    2841828    1107137    3814558    2184512    
20 4525210    4868650    5045103    4880845    4004699    1792467    1031015    3423005    1879206    
21 4032459    4461396    4058537    4964731    3164432    1882794    1118946    2389373    1621536    
22 4053981    3777929    4162584    4121321    3310973    1738775    919226     2140905    1602394    
23 3890011    3601452    4053640    4429700    2765462    1886084    794880     2530423    1323575    
24 4242845    3689298    3799846    3589827    2682087    2190967    751059     2046542    1601670    
25 3747465    3512288    3878132    4237103    2656015    1846775    876548     2493836    1263395    
26 3708253    3242403    3367648    3963219    2707651    1733483    861925     2339294    1260314    
27 3442032    3684513    3430435    3923206    2725728    1999341    792146     2542815    1367148    
28 3301362    3349939    3729045    3355667    2918030    1734563    825317     1992716    1493096    
29 3935271    3304087    4118203    4194743    2617686    1740641    692992     2012729    1468502    
30 3475007    3367287    3368097    3883885    2749188    1961186    751405     2281999    1093927    
31 3334332    3574585    3180766    3801376    2720842    1916292    735826     2132346    843077     
32 3806323    3113595    3695138    3358827    2843719    1911625    577096     2180654    816375     
33 3145759    3593486    2868069    3607747    2548126    1884672    545712     2044799    854553     
34 3125310    3350151    3528109    3498397    2500030    1506284    576053     2003535    845573     
35 3246984    3299430    2895865    3425696    2513284    1855940    598415     1997495    1070061    
36 3201006    3266085    2767255    3425682    2739236    1818895    509569     1998022    823085     
