#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  6636880    7061280    5160770    6081516    7143670    0          7423710    6880120    6912741    6607880    
2  11941758   11409137   8891310    12616000   12859300   3223790    13538300   14399100   14493100   13973600   
3  16517502   17521408   12207411   18057575   18860041   5172530    19034880   20536026   20562696   19903057   
4  21104129   22262698   15242922   23264846   24614193   6062450    24536700   26675916   26733700   26157367   
5  25908427   27351374   18390415   28774318   29784851   7929970    29684794   32117495   32845645   31865260   
6  30033436   31796349   21573155   34106042   35753142   9208050    33953362   38874548   39086740   37580410   
7  32439817   33757552   23639344   36325088   37906084   9233190    36914414   41315460   41464564   40414888   
8  34710136   33054042   25567830   38426268   40353064   10217500   38864096   44369112   44582052   43104160   
9  36666346   38190420   27465269   41120044   42683656   10898500   40648526   46964818   47512768   45904322   
10 38487428   40195316   29458705   43360434   44871294   11971600   43015612   49649828   50203664   48686504   
11 40452870   42798170   31292670   45691778   47080084   12846700   45177680   52266200   52925652   51297546   
12 41803130   43072534   32219404   47079714   48643662   13234200   46393432   54122140   54477942   52745176   
13 40108276   42985804   31559478   46222004   48296058   13235700   43104408   53646130   54000756   52509004   
14 41339940   43592570   31674886   47766128   50051750   13583500   42992924   52561554   54973330   53617670   
15 43770934   46343120   32459842   50558900   53311478   14266600   45070356   59687582   58700540   55989136   
16 45554686   47556788   33011748   54208398   56381700   15243000   45975874   62392128   60896396   59064860   
17 47422286   49396304   33766902   56602104   59098228   15764200   47399698   65584412   63979586   61465968   
18 49498634   52360532   34766014   59866966   62727970   16324600   49127902   69710932   68237872   65101368   
19 50819812   54225398   35462440   60673050   64114664   16753000   50081224   71168008   69738692   66654728   
20 52252878   55348022   36373504   62121656   66131238   17290500   50473452   72786404   71312824   68809012   
21 53560194   56841822   37176732   63605046   67836740   17672100   52660442   75132424   73283760   71059224   
22 55214072   58608360   38594882   65161368   69700380   18368800   53613900   77083204   74550280   72854524   
23 57024832   60533918   39604940   66721736   71730188   18951400   54241824   79269316   77397248   74594468   
24 57660068   60568878   40303202   67867696   72478732   19444100   55733052   79962964   78277704   75423172   
