#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  1242489    1453927    1413003    0          1286844    1533159    1630477    1456632    
2  2285695    2705634    2604251    992421     1901822    2864357    2962099    2654704    
3  3090888    3805298    3678454    1856846    2388939    4089723    4047527    3747180    
4  3996298    4815471    4630568    2011533    2778494    5234285    5133573    4802916    
5  4484633    5567746    5516262    2845527    3042055    6106021    6023539    5561540    
6  5314108    6590760    6415621    3521293    3323571    7115548    7140128    6467915    
7  6131510    7471139    7309655    3651290    3498174    8086685    8199882    7350304    
8  6910976    8071793    7988452    4441960    3367720    8781567    8728676    7841891    
9  7041335    8538993    8348631    5043339    3475869    9174835    9058385    8197758    
10 7416750    8814280    8759580    5430618    3538338    9334259    9337956    8505924    
11 7814978    9236748    9234234    6165606    3541930    9519838    9732240    8918108    
12 8181129    9365011    9648430    6746643    3489398    10046525   10222779   9202687    
13 8371229    9378901    9765226    6974367    3544022    10319880   10412917   9467158    
14 8715215    9260851    9837466    7834267    3568217    10253985   10642794   9689342    
15 8961080    9104003    9475702    8285699    3661634    10270010   10849060   9975813    
16 9238842    8994010    9234552    8430398    3608952    9594793    10711805   9727147    
17 9361004    8943500    9063839    9079979    3476469    9789943    10963784   10198792   
18 9522505    8820128    8805982    9494349    3665987    10165833   10903120   10022920   
19 9264205    8684725    8710975    9809599    3703936    7799030    10998320   10174573   
20 9555396    8724590    8462150    10299492   3753745    9536779    11112626   10014690   
21 9438702    8657224    8446588    10853652   3748003    9295108    11098970   10424588   
22 9240424    8485380    8333081    11897034   3830364    8739927    10946346   9882705    
23 9784804    8558790    8302103    12499661   3821891    7803054    10845574   9791266    
24 9451216    8587340    8094348    13082075   3818939    6521379    10662106   9666771    
25 9522138    8491019    8068862    13206405   3836522    7252945    10613506   9902634    
26 9455961    8535812    7988206    13839479   3861587    8813733    10652566   9807010    
27 9162674    8525719    8028177    14132990   3860160    6909773    10536006   9730220    
28 9473590    8339782    7920996    12800081   3889406    6191906    10416554   9816474    
29 9701683    8554846    7855139    13236455   3893521    7199699    10608666   9674319    
30 9414220    8440713    7866942    13584090   3950293    6849579    10592011   9647219    
31 9422852    8518326    7852325    14742441   3904871    6372796    10227505   9664996    
32 9215857    8412634    7778824    14968069   3963927    6732432    10197376   9389154    
33 9217665    8396536    7665865    15399619   3914744    6058218    10115471   9561188    
34 9364488    8419144    7652638    14784950   3936192    6249130    10142159   9305230    
35 9314531    8338660    7619565    14981947   3966010    6606957    10300377   9325286    
36 9368342    8388393    7700780    15252436   3969312    5841336    10280471   9355165    
