#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  10875400   11398492   8279000    10660300   10999231   0          11240700   11213900   11277740   11230083   
2  4960400    4225740    2403320    4337280    4464925    527344     3122540    6464257    4874431    4872761    
3  4716311    4419730    2566320    3821018    3958720    806620     3059630    5920357    4234862    4469326    
4  4515354    4391708    2708076    3334551    3713330    1002950    2188210    6279040    3470440    4064490    
5  4614140    4272500    2863228    3028276    3390245    1416020    2064938    5285780    3179585    3822280    
6  5108120    4250780    3016870    3076121    3373700    1900640    1986200    4657454    2991360    3402570    
7  4417080    4269920    3133441    2589566    3276550    1984090    1873300    4404092    2789740    3205470    
8  4417770    4053518    3112790    3193670    3431824    2447150    1932710    4234424    2574110    2776050    
9  4309240    4005280    3236148    2378570    3097100    2840900    1901600    3869793    2647120    4108220    
10 4243200    5597370    4265771    3002760    3042800    3010580    1794654    3637250    2423028    2725300    
11 4222730    4136180    3346830    2441640    3147984    3513260    1800260    3431612    2407970    3028690    
12 4136760    3944320    3251740    2554278    3033318    4070110    1978635    3156250    2751010    2262238    
13 4004470    4215522    3233953    2546280    2932343    4297400    1774150    2996790    2179616    2042590    
14 4112820    3807050    3191340    2483960    2938200    4868270    1765143    2744574    2102890    2013290    
15 4053540    3773110    3188710    2646164    3276828    5308220    1722028    2486060    2121580    1913850    
16 3801490    3704330    3285700    3208860    3127500    5568390    1718731    2073450    2020448    1960320    
17 3788950    3897559    3349740    2791730    2998827    6110630    1748150    2075620    2119500    1732740    
18 3788852    3744800    3430080    2834251    3247080    6459340    1726271    1981460    1953890    1653917    
19 4197520    3658640    3302780    3199790    3043890    6607490    1750130    1756650    1992510    1416423    
20 3851510    3886540    3531410    3317030    3253090    6919490    1708990    1564365    2000510    1459960    
21 3959529    3690891    3908194    3055370    3012740    7639150    1919345    1537520    1859970    1309530    
22 4036630    4687700    3242310    3132660    3013411    7676590    1766353    1546355    1931349    1302670    
23 3692426    3786810    3138510    2882960    3164590    8216010    1786180    1366328    2060930    1269330    
24 4295677    3745010    3211380    3231330    3574280    8555880    2090114    1276190    2422520    1068450    
25 3699390    3620910    3155083    3263050    3064511    8879950    2227858    1267630    1798400    1202350    
26 3999490    3704282    3267300    3618450    3444040    9145780    2192030    1187170    1979285    853822     
27 4084400    3759739    3296940    3100057    3294774    9689050    2112098    1072180    2064133    909808     
28 3847670    3533361    3160996    3314090    3056590    9897330    2158174    1051330    2221289    1035359    
29 3868516    3608750    3224315    3233542    2385852    10233500   2213807    1035524    1883965    981291     
30 3753780    3545680    3193460    3111480    2059250    10681900   1985508    1022869    1958670    934036     
31 3709050    3561169    3420030    2920030    3436435    11001400   2145099    990052     1808440    870510     
32 3681982    3645370    3147870    3075310    3034053    11491900   2073990    977164     1764986    979252     
33 3816440    3646660    3246979    2900410    3223682    11746900   2189030    910352     1777530    852388     
34 3696841    3671860    3305590    2388365    3082750    12229700   2130223    832882     1800670    780839     
35 3839901    2251330    3184821    2610290    3050340    12703100   2118160    800468     1727410    976988     
36 3721520    3777850    2344145    2150890    3141483    13293700   2085730    800388     1807374    956952     
