#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  2218342    2382888    2189437    2407686    2499596    0          2565411    2544767    2632029    2548209    
2  3344654    3656249    3025253    3537497    3965681    775100     3498084    4094507    4141830    4068616    
3  4526731    5004294    4115297    5795624    5518989    1166530    4674338    5691238    5764397    5600779    
4  5639540    6322829    5158458    7402895    6992789    1418363    5822122    7132713    7155361    7153669    
5  6679702    7413395    6116514    8815106    8366821    1775137    6876699    8631844    8540763    8502853    
6  7752499    8620539    6919987    10021590   9617007    1974688    7841377    9906657    9906391    9875505    
7  8554592    9362740    7631657    11148648   10675121   2136148    8639141    11017830   11159959   10942166   
8  9480927    10222057   8187134    11743214   11695037   2400485    9468971    12130261   12194159   12034294   
9  10389473   11134421   8771524    12800020   12594489   2544375    10247949   14155567   11923432   10209752   
10 11291307   11788234   9484272    14034734   13834560   2820762    11079162   14337104   14385804   14239944   
11 12242245   12685624   10038698   14975895   14888959   2983293    11843939   15455799   15574677   15142668   
12 13129961   13697731   10758279   16081479   15794633   3127266    12449968   16536326   16689532   16435964   
13 13677628   14290078   11045682   15952441   16399654   3249066    12838500   17129532   17284120   16884654   
14 14286700   14868072   11517735   17186878   16764047   3492137    13522157   17709368   17808504   17743634   
15 14847502   15132121   11978853   17326110   17807972   3586589    13879910   18580252   18578508   18303478   
16 15404991   16047432   12303119   18447504   18378986   3558893    14791145   18953664   19004342   19189526   
17 15929137   16598139   12680174   19026074   19054978   3600594    14827562   19777986   20061086   19873986   
18 16392115   17191850   13065111   19538056   19728974   3865807    15240719   20450556   20837450   20304708   
19 17109180   17837372   13735901   20125522   20250948   4218031    15863476   21466966   21538882   21366820   
20 10728041   10376396   9333534    12619580   11371896   4186017    15981270   13080614   12352567   13458756   
21 10021822   11175159   10265059   11397153   13005423   4432303    16686293   11857675   13180221   13793301   
22 11474601   11085636   9989198    11578434   13375251   4718301    16985972   13238421   13828870   14990229   
23 10923210   11444976   11016397   13914159   12983347   4667187    17720486   13214371   13352218   14552169   
24 11045843   12527457   11050922   13468667   15170336   4891514    18220420   13637577   14202592   15923101   
25 11683517   12187798   10702221   16107493   13809083   5308728    18519074   14167843   15188491   17294776   
26 11152616   13209301   11229466   13456946   13063960   5468397    18840158   16237144   15897376   17708090   
27 11393406   13607941   13881743   13589747   14388695   5512489    19214906   27351092   27440202   26987072   
28 22392794   23190558   17673920   25229718   26182626   5885821    19818046   27862262   28063280   27660744   
29 22799388   23578536   18251952   25839526   26882866   6243770    20409848   28505358   28799042   28201906   
30 23209226   24153322   18678688   26663946   27405748   6276008    20250790   28879154   29078062   28961898   
31 23762854   24762898   19120828   27166918   27877358   6712652    20690674   29790842   29720174   29623242   
32 24159942   25311710   19505548   27802934   28644272   6929084    20935872   30353442   30607858   30106360   
33 24571902   25876844   19981962   28196578   29439738   6954481    21507076   19065500   16976844   19208944   
34 13454857   15840626   14471599   16912212   18004934   7278108    21100592   19247810   26879528   31945298   
35 25820868   27774102   21210766   29324034   30487552   7306880    22330330   32910256   32741316   33159698   
36 26499444   27552160   21287864   29177770   31641860   7554386    22299508   33079432   33123062   32850958   
