#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  1191852    1385332    1370289    1179319    1514168    1538946    1388785    
2  2322495    2659467    2786579    2295654    2943917    3054113    2685932    
3  3161197    3953128    4018886    3284043    4367297    4366543    4066991    
4  4384725    5243220    5377298    4206852    5805493    5803194    5335582    
5  5148607    6413899    6642840    4977165    7129302    7156800    6537787    
6  6019990    7636316    7798756    5653977    8490506    8483686    7847748    
7  6995283    8787081    9134077    6220431    9811197    9742564    8874529    
8  8278506    9962727    10249652   6742878    10983529   10970012   10043505   
9  8691907    11101806   11253501   7240129    12192898   12136981   11191057   
10 9638814    12185585   12215941   7542776    13268480   13361912   12211617   
11 10665175   13406424   13492831   8210684    14734359   14648729   13453213   
12 11297150   14201922   14508817   8203528    15936412   15978750   14597274   
13 12220019   15601607   15639016   8411442    16903572   16704409   15505131   
14 12966781   16305207   16597240   8572136    18061738   17858248   16553114   
15 13801472   17409700   17372020   8760385    19207838   18987052   17497972   
16 15250779   18511880   18375388   8668108    20384976   20129008   18311758   
17 15196449   19553992   18905960   8581131    21266920   20992368   19312476   
18 15797725   20255004   19819886   9000647    22396686   21738968   20091940   
19 16650217   20801772   21029400   8871622    23306392   22874798   21019868   
20 17193532   22102794   21387956   8846152    23667680   23999464   21600696   
21 17479464   22523620   22384092   9151932    24683052   24620714   22257084   
22 17956860   22495642   22651074   9016818    25356874   25255276   22702936   
23 18578708   23531840   23061298   9307607    25772018   26116350   23259760   
24 19284392   22445428   23087900   9306276    26020232   26282548   23707846   
25 18925944   21641154   22716368   9168326    27044576   26196758   24389318   
26 19300950   22680286   22886170   9452132    26235132   26497040   25019530   
27 19171372   21836688   23157572   9434895    26316554   26748952   24217452   
28 19968632   21002028   22723328   9399430    26538824   26931644   24585240   
29 20255228   21439594   22578016   9602628    26928120   26368720   24548608   
30 20255512   21209506   21822498   9457223    27261288   27110932   25119790   
31 20929678   20742912   22099080   9630920    27572288   26856556   23946708   
32 21673348   20383184   22368484   9923850    27270184   27567108   25749768   
33 21320856   20362868   22618076   9782306    27648494   27471586   25238084   
34 21595276   19841036   22170458   9732880    27831470   28198596   25972168   
35 21572424   20986876   22222438   9981197    28429134   27860368   25298242   
36 22088956   20423850   22309800   10207517   28051304   27994420   25598240   
