#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  684666     711461     650774     0          600379     745073     729907     723521     
2  1237650    1288161    1231339    522767     1125831    1342490    1320676    1308700    
3  1751856    1812337    1834866    775469     1647379    1906187    1875551    1856803    
4  2284550    2339259    2326307    937582     2101907    2505516    2398737    2437182    
5  2755619    2884751    2797134    1196578    2528138    2972128    2940776    2869054    
6  3218514    3287368    3296196    1333303    2904112    3415073    3450464    3334159    
7  3586641    3746447    3716799    1618430    3283148    3864960    3823766    3749342    
8  4012943    4179367    4130692    1793316    3616554    4304093    4268947    4180026    
9  4192271    4419763    4396834    1907942    3860050    4487603    4454412    4353109    
10 4428251    4643384    4568811    2092181    4048268    4744064    4687788    4635282    
11 4676548    4867801    4883875    2174186    4207024    4976574    4908955    4889889    
12 4890722    5122117    5156074    2283069    4369485    5178920    5132820    5049710    
13 5102271    5301390    5328437    2508312    4513697    5303685    5287388    5208939    
14 5281747    5581439    5546266    2590118    4679362    5492232    5434704    5343087    
15 5448183    5742344    5710726    2692172    4791697    5638799    5669019    5510094    
16 5589126    5861864    5889775    2888629    4904105    5857498    5767372    5664834    
17 5696050    5983658    5988682    2864135    4938775    5874876    5804059    5742113    
18 5756440    6024048    6053979    2836333    4951030    5886328    5851571    5796425    
19 5845212    6105896    6105008    2574264    4971324    5887411    5898756    5825338    
20 5929166    6157645    6185306    2587466    4951715    5886641    5846454    5841600    
21 5982190    6249586    6188886    2598519    4973506    5939800    5925808    5893924    
22 6026369    6286594    6280831    3396031    4957807    5974839    5903728    5862115    
23 6054340    6377140    6373907    3325834    4972065    6001288    5897575    5872310    
24 6125815    6411835    6335550    3281687    4965296    6048157    5969838    5883831    
25 6078396    6401359    6405385    3171931    4901426    6006411    5845639    5913306    
26 6060222    6471976    6317181    3112923    4838688    5923665    5758451    5870036    
27 6049292    6398904    6378372    3092975    4793786    5905810    5672184    5811751    
28 5989371    6392219    6364464    2150519    4734154    5860787    5552106    5782126    
29 6011095    6385049    6373697    2162901    4654980    5823640    5523692    5740730    
30 6032730    6397074    6347282    2156282    4588006    5783682    5456432    5622496    
31 6004333    6384140    6313044    2317819    4515923    5750633    5414805    5478249    
32 6005139    6390516    6362378    2298502    4449337    5712166    5307215    5442107    
33 6101838    6482807    6462316    2265061    4522532    5845121    5426199    5586910    
34 6222199    6591525    6578115    2156183    4573104    5956844    5523299    5754482    
35 6296102    6612261    6591525    2112814    4627958    6043201    5615523    5894713    
36 6370172    6712319    6700449    2111105    4683357    6147104    5701220    6060529    
