#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  800364     826751     786947     728337     865321     869377     847069     
2  1482510    1546828    1481567    1376739    1621929    1616757    1580106    
3  2228291    2341223    2200287    2038368    2513180    2364887    2366897    
4  2982194    3109542    2973888    2738368    3171495    3140408    3113926    
5  3700460    3871715    3704094    3370073    4006394    3992345    3982764    
6  4810480    5059575    4847916    4009380    4784542    4787572    4704428    
7  5623386    5924818    5627787    4967385    6153094    5464792    5433184    
8  5929676    6220423    5924648    5228504    7044966    6913973    6278179    
9  7045332    6830473    6542094    5909775    6810601    6960680    6861362    
10 7090903    7445653    7139095    6473859    8217633    7571826    8006448    
11 7618030    7802333    7834779    7009706    8260635    8269623    8901704    
12 8005544    8720009    8526797    7632839    8865917    8631624    8433952    
13 8534867    9375408    8916510    7800156    9495768    10172452   9089708    
14 9326046    9899350    9345252    8418286    10122181   10066241   9973995    
15 9541477    10551320   10247458   9129623    10843836   10769378   11387979   
16 10300941   10950109   10369799   9746705    11333834   10873361   11161344   
17 10694693   12427744   11155673   10704743   11743404   11291088   11630530   
18 11174428   12005913   11459525   10485220   13151050   11953451   12896553   
19 11731767   12413024   13015736   10435460   13574562   12736342   12332141   
20 11855113   12356877   13295123   11228626   14088531   13387061   13914680   
21 12141168   13577758   12770797   11225443   12730072   14693693   13327510   
22 13205272   13086301   12953421   11499401   14683988   14165749   13756676   
23 12858439   13623154   13472094   11698229   14463573   14415145   13864058   
24 13390785   14034568   14333063   12279890   14327217   14963987   15753529   
25 13866747   15372821   14156483   12491300   15078335   15362128   14167875   
26 13907176   14903993   14305475   12496371   15261347   15554282   14405742   
27 14512790   15494256   16284320   12872043   15507835   15051013   15431496   
28 16265614   14956371   15408400   13072128   15037829   15445017   15165012   
29 14532257   15134359   14988219   13344601   15179124   16386171   15846983   
30 15417774   15701865   15347946   13765547   16393772   16625508   15397430   
31 15912423   17069278   16241283   13736696   16038000   15962018   15607660   
32 15732175   16495915   15931351   14438374   16676523   17183594   15649799   
33 16812564   16505811   16164964   14113679   17250204   16916120   15934373   
34 16747754   17181234   17046324   14954764   17896772   17661584   16965464   
35 16660946   17423760   18063236   15666742   17935576   18062902   18098164   
36 17903236   17660758   18197108   15937659   17984070   18837652   18167828   
