#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  3441453    3882101    3026030    3701656    3923653    4257156    4058373    4057901    4082847    
2  3807559    4518654    2824616    4446745    4097966    2532544    5091726    4837265    5028212    
3  4552508    5479492    3480352    5321236    4689242    2679363    5997392    5768943    5716897    
4  4988486    6225984    3805683    5790610    5263066    2749919    6359775    6123007    6229023    
5  5185227    6821236    4617155    6378688    5892352    2732456    6782708    6463761    6497580    
6  5253623    7208513    4859511    6832538    5847606    2678448    6783309    6734278    5938181    
7  5481959    7020522    5145746    6902551    6113860    2931975    6558102    6528807    6027991    
8  5542947    7511895    5319855    7025794    6290339    2854794    6119693    6417031    5589543    
9  5313702    7383345    5286178    6978773    6423147    2895723    5834609    6245247    5351315    
10 5208041    7398768    5123387    6903719    6589449    2922070    5628009    5941279    5147660    
11 5448468    7422939    5362307    6831415    6810192    2924335    4920151    6093624    4498119    
12 5281135    7757464    5385621    6728621    6802913    2891244    4725754    6325518    4227482    
13 5183906    7598296    5711380    6612724    6891054    2936631    4016610    5863271    3869257    
14 5280275    7628734    5407750    6471726    6722016    2793106    3835042    6031194    3379738    
15 5291252    7463894    5338319    6228963    6651243    2836540    3535772    5861334    3321436    
16 5251363    7413759    5399126    6043293    6610842    2808593    3374092    5955935    2933399    
17 5194430    7356933    5333256    5815933    6739490    2789268    3113651    5906659    2884307    
18 5188538    7431012    5396377    5595357    6628556    2732993    2852267    5848588    2671425    
19 5160760    7490076    5326837    5439438    6720695    2706237    2834389    5737947    2516392    
20 5103731    7511958    5358360    5294448    6810438    2699727    2625753    5700625    2327901    
21 5179559    7424451    5215609    5217118    6808932    2659667    2472397    5333649    2249302    
22 5098993    7293799    5207664    5084178    6861619    2704266    2384318    5508293    2208392    
23 5004946    7395319    5244652    4976939    6880924    2301515    2239348    5493134    2120189    
24 4982902    7353403    5386941    4828868    6883220    2575507    2108658    5210440    2008370    
25 4928087    7301547    5055121    4751766    6765096    2535343    2047282    5447043    1926731    
26 4838812    7140532    5282205    4836728    6796984    2399929    2045060    5400189    1851991    
27 4820218    7152823    5060171    4696525    6790341    2383485    1908130    5027006    1774910    
28 4831748    7034705    5033529    4645437    6777208    2461224    1817292    4949671    1706944    
29 4785239    7043644    4928893    4674614    6741758    2322293    1772289    4492455    1663081    
30 4868804    7060706    4853569    4420387    6575670    2315899    1712967    4761438    1578163    
31 4778619    7138558    4935337    4578822    6707406    2262211    1614338    4877701    1592689    
32 4677543    7142452    4744205    4627101    6695841    2239534    1510337    4473294    1521758    
33 4687831    7056952    4965628    4522527    6706361    2161225    1526737    4399348    1438161    
34 4605618    7058380    4950988    4457831    6668235    2208173    1431452    4336825    1380073    
35 4657983    7003547    4672660    4412777    6642402    2046914    1353599    4110920    1289809    
36 4650519    6799539    4847950    4490532    6619542    1972941    1311813    4156743    1256312    
