#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  8463808    9172357    6960440    8709077    9105496    8937863    9129076    9057590    9128964    
2  11425031   10973930   7265175    11154424   11390949   10491490   12862504   12613776   12375061   
3  14938336   14010707   9001928    14191160   14250056   12656653   17163858   16359212   16372704   
4  18212880   17075714   10920143   16918760   16830312   14419799   21105126   19399484   19966400   
5  20373384   19072484   12340288   18564994   18653794   15267620   23650712   21259856   22332250   
6  22892972   21805240   13982719   20651252   20762468   16368669   26736814   23469056   24983480   
7  24341348   23569642   15169006   21624032   22019652   16898556   27902766   24024752   26226864   
8  26529462   25947688   16967680   22772640   23683228   17477344   29960610   25348464   28507524   
9  28274352   27952504   18327224   23859568   25273472   18343352   30899958   26382804   29910700   
10 29880332   29312084   19947300   25087888   26553134   18938152   33451304   27081564   31313792   
11 19100630   22248004   13208856   18456886   18127138   14322553   20510904   15485135   18715348   
12 16595117   15629619   12138629   16297522   16181042   11333006   16104516   12830388   12912673   
13 13917360   14910001   11064467   15754784   12577992   10464418   12348702   12373701   10412601   
14 13263696   14609542   10306144   14521357   11596759   8802388    10656437   10983329   9779339    
15 12752379   12749066   10091742   13599154   11029560   8298669    10372871   9691258    8849544    
16 11775709   12559377   9779410    12906342   10434203   6285318    9415641    9124677    8247295    
17 11025604   12015542   9468666    11871390   9619667    5559416    9026072    8793984    7538200    
18 11288633   11571631   9859333    10403986   10092540   5471773    7546187    7916485    7278330    
19 12607261   12050686   10275598   10966962   9347558    5412054    7413935    7600134    7646895    
20 10996630   11140348   10007184   9889928    9647612    5086365    6551354    7704269    7009956    
21 9757582    9637799    8796708    9852111    8858512    5141281    5746178    6365452    6162076    
22 8712012    9079686    7242206    8870563    8135731    4930301    4763468    6008323    5803141    
23 8714270    8387640    7675446    8754267    7303217    4969084    3319501    5582230    5200748    
24 7613821    7958907    7851190    8057273    6959250    4684565    3539505    5529793    4587974    
25 7755321    8209496    6992658    8328033    6677091    4628954    2874954    4903612    4757653    
26 8196217    7740187    7517714    7789593    6569132    4530229    2829359    5774251    3911688    
27 7484759    7978067    7042279    7973023    6624518    4760844    2502430    4957558    4675774    
28 7731304    7929579    6589664    7398609    6766712    4049274    2961733    4937279    4810697    
29 7854972    7741927    7314558    7290700    6724207    4088009    2951648    4771486    4690172    
30 7952413    7662491    7226293    7236608    6261651    4004793    3174171    5013400    3922920    
31 7831046    7223869    5940002    6885488    5905754    4441381    3107880    4884502    3934500    
32 6985102    6368154    6267555    5377512    5596115    4212336    2697285    4403404    3716958    
33 6433561    6354076    5769922    6003823    5417200    4179413    2237426    4592502    2903928    
34 6201139    6390834    5653012    5802051    5258519    3770477    2769669    4089581    3601892    
35 5879264    6189843    5584290    5782903    5228269    3655523    2711343    4107602    3652161    
36 5984691    5700438    6040290    5008783    5372171    3631727    2393879    4014064    3643663    
