#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  6178694    6422568    5174480    6208300    6437227    6270971    6579964    6579170    6639240    
2  8397701    7464953    5943136    7849098    7492746    7285956    8271307    7920751    8174511    
3  11192970   10288296   7772042    10494293   10126209   9162404    10670351   10525349   10504535   
4  13932312   12764817   9365357    12937080   12326211   10656664   13472842   12698192   13186525   
5  15895514   14605264   10823041   14490598   14004944   11465698   15706814   14784961   15551406   
6  17279068   16489901   12382009   16360631   15349428   12603804   18280800   16862094   17384478   
7  19028826   17831068   13624283   16919394   16553930   12685080   19375928   17734412   19494548   
8  20852914   18890774   14856834   17637750   17718084   13172584   21634154   19047056   21271462   
9  22105892   21043572   16399116   19145600   19073056   13370834   23557054   20079444   22552544   
10 23518496   21994290   17276368   20323574   19753156   11519971   24966672   21487880   24089096   
11 19740916   16912246   15581629   17036328   15905648   7019730    19622536   16036701   15666264   
12 18595200   15277449   15045738   15512022   13380983   6250511    16416997   13191725   12529860   
13 16710491   15051276   14530124   15094596   11086224   6215855    12731679   12952660   10570562   
14 16584548   13658419   14146353   14417487   10464044   5949426    10262474   11513706   8561357    
15 16418436   13073697   14287800   13310305   9480733    5746194    9107426    9243624    9304550    
16 18203692   12413674   14271361   12611843   9252239    5026310    7842784    10069949   7768795    
17 16608023   12106629   14065121   12630629   8958341    4512936    8635538    7849950    6773321    
18 18838704   11380125   14466128   12525038   9495107    6236761    6066905    7638361    7003831    
19 16334225   11757049   14503525   12282543   9323522    4720509    7320226    8040285    7677887    
20 19511764   12126701   15288815   12053806   9185474    5835945    4655670    8994374    6254603    
21 18982042   11031291   13829743   11103143   8177516    4912184    6018018    8146085    6135774    
22 16341863   9986310    13524063   10128121   7941148    4104000    4215884    7463776    4851166    
23 18221244   8926991    14134452   9606927    7216226    4321233    3912990    6607525    4238985    
24 15860213   9333989    11918849   9871747    6978332    4247215    3503683    6161390    4235569    
25 15668540   9215998    11408318   9218377    7215333    3861320    3441657    6625533    3878669    
26 15774162   8954658    11544723   9086286    6918513    3819730    3401239    5280476    4610968    
27 16325096   8607326    11909005   8924618    6583442    4223936    2580067    5294134    4500360    
28 16289496   8375234    10546074   8853015    6380913    3960597    2648597    6002187    3674840    
29 15695512   8823835    8385439    8056509    6643988    4130103    2498949    5289512    4062212    
30 15626820   9043140    10612449   9181126    6265145    3650134    2834794    5218634    4458164    
31 15803802   7955271    12631634   8544941    5970537    4031386    2357383    5547723    3115205    
32 15554060   7486294    9453837    8190408    5532407    3755936    2122016    5334060    2929121    
33 15546669   7378100    14321551   6842964    5291201    3717007    2342296    5186828    2757247    
34 15322341   7136039    11775496   7724730    5281100    3674146    2209702    5147449    2714225    
35 15361966   7246692    11231795   6364280    5051755    3679359    2243131    5059789    2665715    
36 15189442   6835879    7862039    6928528    5395846    3318482    2447949    4250011    3356906    
