#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  1057476    1235804    1225814    1048155    1312775    1318597    1238598    
2  2029417    2328461    2295729    1815368    2509730    2481942    2337704    
3  2723547    3398253    3393288    2584394    3658950    3632218    3370757    
4  3737454    4409984    4421769    3159231    4706522    4641881    4504387    
5  4302080    5414303    5430317    3375738    5830971    5685868    5315488    
6  5070925    6362066    6370392    3686046    6844078    6826525    6203561    
7  5748484    7240965    7129255    3945611    7664293    7744566    7066616    
8  6703304    8108876    7937138    3948409    8570729    8534755    7859433    
9  7058813    8875060    8587789    3865074    9440305    9137278    8597805    
10 7688719    9581911    9325686    3873155    10152010   9941209    9266173    
11 8235228    10358331   9938469    3951300    10816929   10579059   9993462    
12 8966846    10934737   10709200   3800883    11510929   11387731   10573820   
13 9289064    11580144   11280184   3837655    11938687   11815341   11113488   
14 9590936    12305741   11779459   3572390    12580784   11991477   11389031   
15 9684240    12414562   11906448   3547015    12597142   12752354   11422193   
16 10364649   12709082   12356433   3571628    13239265   12953356   11403050   
17 10167671   12761740   11969761   3462991    13328273   13081095   11875701   
18 10227172   12841375   12424585   3277881    12678756   12989338   12200938   
19 9743523    12585600   12121595   3334653    13184077   12478753   11710324   
20 9782131    12193326   11565491   3326458    12601938   12657822   11949857   
21 9902105    12249968   11472406   3283056    11928525   12338386   11701210   
22 9217170    11075577   10946961   3175850    12265119   12520520   10721497   
23 9041862    10151561   10614209   3019861    11413554   11094757   10152420   
24 9038070    11534349   9849956    3187394    11082399   10458655   9845361    
25 8941445    9715447    9773056    3093603    10749536   10693802   10142962   
26 8610162    9475258    9227068    3059865    10277087   9929254    9565000    
27 8499038    9101537    9293455    3084654    10617932   9897731    10069580   
28 8387520    8916581    8807359    3059072    9812238    9557105    9529893    
29 8501731    8850339    8891974    3047565    9492439    9038644    8945649    
30 8039516    7995305    8500992    3014253    9378571    9164166    8999537    
31 7870554    8266079    8332017    2927462    9005088    8526516    8991883    
32 7854956    8065508    8136024    3011942    8548051    8890693    8678936    
33 7733585    7941455    7817781    2940975    8261031    8867603    8543200    
34 7464781    7689386    7636279    2952026    8285708    8543803    8235818    
35 7718551    7653998    7491728    2975207    8321652    8175154    8560814    
36 7580832    7247352    7342179    2895608    8351855    8375937    8054580    
