#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  5296500    5135280    3693500    5014740    5234150    0          5508257    5647030    5591340    5702420    
2  4940470    4847850    3436190    6368550    6230470    549401     5137497    6321533    6594991    6261370    
3  6695940    6799690    4385983    8166190    8284620    977743     6667319    9038240    8589500    8894590    
4  8092989    8458440    5297164    9893358    10470500   1031720    7952647    11342355   10806380   11335011   
5  9358390    9624026    6108757    12046433   12189133   1555730    9364870    13115922   12837685   12903700   
6  10872553   11050096   7055387    13906200   13794800   2045480    10549582   15673700   14714607   14702919   
7  12463273   12543100   8004090    17011900   15764684   2121780    11794000   17272161   16521406   16624500   
8  13567742   13854200   8897880    17304673   17509986   2601830    12930417   19167403   18406306   18494861   
9  15177200   15790815   10099762   19431790   19699763   3091880    14348461   21950840   20754293   20977830   
10 16806646   17299946   11072600   21352972   21731257   3230750    15669400   23978237   22762604   23001502   
11 18324566   18941009   12008865   23331458   25062625   3573230    16817856   26181750   24730608   25031163   
12 19784041   20560968   12799000   25532589   25641135   4154660    18010221   28257076   26663087   26891885   
13 21179496   22185082   13686056   27428410   27917551   4369460    19035595   30604745   28611166   29612232   
14 22665051   23514183   14380800   28262032   29181136   4712470    20617450   32511095   30380873   30778754   
15 23899773   24942962   15281137   30421622   30963200   5327990    21432964   34568774   32071876   32660263   
16 25354503   27126616   16108300   31611182   32551199   5546850    21870434   36603250   34432816   34538090   
17 26671441   27961357   17007733   34112174   34471012   5994300    22948219   38688796   35786608   36362564   
18 28376427   29360424   18383863   34995278   36197320   6413580    23921330   40800796   37606504   38440646   
19 29778384   31100016   18799473   36583794   38055818   6680370    24528981   42574474   39016574   40368492   
20 30790601   32522484   20104291   38029854   40609778   7030870    25491240   44683434   40661238   41967866   
21 32237464   33955776   21193345   39342128   41401398   7552840    26599452   46574740   42147850   43911650   
22 33406529   35334838   21735882   41596386   43953780   7725440    27232996   48753880   43743494   45193912   
23 35146046   37474646   22298845   41440780   45007330   8328340    27513042   51518126   45755386   46740154   
24 35882236   39249158   23633064   43163412   45982380   8742420    28491416   53101940   47366704   49619012   
25 37123626   39702844   24067114   43319540   47614842   8839460    28841819   53837770   48507374   52138388   
26 38323508   42776134   24813550   45720460   49042816   9336140    29608468   56087752   50002200   51763662   
27 39795826   42407802   25528553   46238582   50226452   9669900    29920115   57565982   51598632   53550662   
28 40987328   44660940   26292820   31430300   51567562   9948000    30636308   59523538   52478836   54752704   
29 42091954   45779664   27257064   48246394   53857000   10354000   30874998   60812664   54323062   56455426   
30 43158478   46196018   27864664   48504192   54599568   10952700   31599849   62879054   55642812   57267590   
31 44144390   47867008   29207935   50393696   56048510   10908000   31687238   63881806   57081606   59354540   
32 45132400   48911512   29661631   51321718   56635556   11525200   32419732   66617154   58073692   61125900   
33 46951640   50402000   30438260   51216102   58692788   11968400   33934798   68163728   57967046   61801108   
34 47324710   52077928   31500858   51705904   60473026   12002200   33488770   68257020   60352252   62836444   
35 48012162   52696224   31819600   51887494   61035076   12680000   33488232   70448516   60927324   63575904   
36 48840528   52403028   30687648   46161380   62465294   13113200   34457768   73181016   62460896   66000672   
