#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  3500425    4077499    3434606    4116966    4071492    4434514    4304160    4133701    3950003    
2  4943306    6104759    3478028    6174894    6212446    4600312    7044870    6438385    6482875    
3  6441786    7253646    4845350    8294644    8343847    5642711    9006704    9033613    9296693    
4  8066592    8860112    4818101    10313679   10276345   6723040    11691002   11687326   11420936   
5  9617246    11548817   6350629    12828559   12889444   7727627    14124556   14047858   13488882   
6  11196027   13967463   7710750    15249218   13327786   7831554    15091944   15794738   10576961   
7  12130600   14369905   8611896    15679508   15375525   8597977    16895590   16999302   17103882   
8  12596526   14891117   9917805    18088902   16470170   9508940    18591346   16703514   17021790   
9  13597219   16484793   10770710   18778076   17663236   9727075    18103664   19675654   19033178   
10 14073654   18112100   11271533   21166342   17956732   10276704   20748734   21056580   20282650   
11 14561906   18895848   11596331   21033292   18920684   10973509   22034944   21638188   21438666   
12 15901662   19710248   12702363   23242196   20190534   10448028   23312118   22683562   22509678   
13 16175807   19809102   13004330   23229144   20978300   11379934   23657568   22932026   23317860   
14 17142480   20229514   13843475   24645950   21336034   11260073   24785470   24052754   24703394   
15 17392246   21635712   14139403   23259448   20546578   11620250   25665932   25499816   24364530   
16 17453386   21239500   13810516   25762616   21635558   12029370   26260992   26563984   24639452   
17 18060976   22932582   14684466   26754356   22760998   12564810   26564090   25809400   26144120   
18 18235976   22650118   14878990   26939614   22721090   12877575   28006272   27317728   26293122   
19 19075940   24660594   15368016   27160738   23211976   13037170   28450846   28105668   27686776   
20 19237116   23449104   16564334   27741900   24110344   13263194   27525258   27361958   28490538   
21 20524328   25251982   17031740   28401292   24895764   13244229   29524590   29917832   25465174   
22 20579828   27097280   17701284   28729182   25483858   14157068   30177804   31220142   27936538   
23 21372806   27226248   17911608   29429732   25636686   13753916   29961878   30755012   26930412   
24 21504902   27630454   18546598   29420732   25688234   14021878   31194204   31820168   30677860   
25 22091094   28434346   19141712   30100042   25442806   14252473   31672896   32673706   30358474   
26 22346634   28449530   19521764   30583082   27065628   14754045   29893306   33226928   29458592   
27 22064138   29845666   20197562   31046396   27208206   14595206   32415800   33448462   31080308   
28 22409526   30094804   20157300   31613064   26977678   15031609   32398548   34325156   31144074   
29 22753606   29322594   20790372   31563584   28141104   14862222   32610710   33350524   30282326   
30 22643622   31103622   20877796   31585258   25004964   14644626   32058802   34547444   30428706   
31 22783076   31920436   22283386   32113694   29008834   15128585   32546618   35190596   28126384   
32 22723822   31793922   22125330   32285376   28096258   14837588   29900056   35847692   22712140   
33 22583976   29889508   22799036   33165772   29329904   14862425   26766752   36394828   20685130   
34 22297156   27216680   22947870   32978192   29879952   15005031   21781404   30322626   17728836   
35 22158956   32220772   23494586   32885972   30167670   15176713   18538100   36555308   15844454   
36 21839992   33228536   23912578   33047910   29328736   15205610   16719576   36801992   14655504   
