#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  544274     526028     533376     503257     571836     567304     556342     
2  1024799    1053025    1012074    956330     1086692    1072668    1058256    
3  1525596    1569031    1510054    1397099    1610670    1565544    1569754    
4  2017473    2078608    1999799    1873770    2061744    2079343    2191949    
5  2491915    2718140    2480774    2349731    2636038    2611836    2574788    
6  3088388    3073776    2963457    2747540    3147136    3086372    3087354    
7  3451366    3566965    3436810    3189585    3860117    3574727    3436975    
8  3909542    4043537    3896975    3784014    4119851    4279926    4005915    
9  4269195    4663106    4265048    3921921    4451377    4401174    4374788    
10 4614249    4667430    4600775    4176839    4838435    4658846    4583669    
11 4839162    5042844    4973560    4571041    5032028    5170453    5116703    
12 5136879    5492028    5342088    4884554    5500111    5517307    5222603    
13 5540858    5675347    5681404    5406437    5667557    5830171    5792086    
14 5804130    6144606    6043267    5491170    5998782    6074653    6190612    
15 6667484    6893210    6371823    5775057    6421761    6321097    6422313    
16 6648291    6769450    6702131    5965706    6859231    6666176    6633207    
17 6888377    6874936    7192123    6279346    6743236    7186253    6846119    
18 6964458    7098384    7041783    6239671    7215994    7203989    7081179    
19 7087395    7272232    7403370    6493919    7389979    7486412    7875842    
20 7931106    7554148    7575025    6757015    7538721    7541741    7989469    
21 7462779    7991730    7814495    6750352    7742660    7823075    7570585    
22 7944195    7969507    8003731    6984091    8118605    7944403    7996615    
23 8137929    8255796    8194779    7120819    8255558    8344255    8344251    
24 8203894    8483881    8877136    7439821    8231264    8572644    8417788    
25 8362779    9051609    8455562    7922413    9152291    8353204    8489647    
26 8529721    8879750    8810731    7684775    8620625    8766564    8342598    
27 8706892    8894794    8746865    7487793    9341568    8513469    9191666    
28 8471671    8913498    8717054    7683099    8900167    9485665    9298833    
29 8940732    8989897    9275064    8257504    8685717    9538539    8809949    
30 8931518    9484566    9362965    7742197    8637817    8929308    8714781    
31 9083797    9147700    9407386    7781389    9186862    9098585    9033977    
32 8894781    9236153    9557117    8106490    8779615    8888444    8727108    
33 9521565    9813144    9346306    7969362    9569136    9422234    9029266    
34 9483745    10048224   9911948    8580967    9788952    9281554    9292172    
35 9986256    10371547   9966372    8529868    10130279   9616187    9830214    
36 10096685   10579739   10284950   8843910    10337847   10324866   10069935   
