#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  8729800    8647450    5655290    8336050    8789800    0          9593640    9478660    9831646    9576530    
2  7584620    7582880    3947119    8959295    9211160    495712     6752320    9142063    9806740    9557510    
3  8823640    8932761    5058880    11056836   11049600   806709     7591130    11854700   12086230   11842082   
4  10471162   11001900   6199905    14308200   14853483   955259     9196950    15466014   14929800   14475700   
5  12106600   12705400   6886694    16510678   16660212   1462980    10629212   18218892   18107926   17329768   
6  13950888   14639800   7832706    19432549   19544984   1955820    13459154   21354864   20872583   19854626   
7  15759000   16713700   8917081    22016846   22180388   2033010    13094862   24031467   23696884   22792295   
8  17757892   18718653   9969797    24778426   24894520   2582600    14436500   27028737   26497610   25413759   
9  19770758   20989489   11226200   28313807   27729381   3056660    15866700   30207478   29683078   28954115   
10 21702130   23110957   12383071   30508014   32093693   3254910    17594773   35066532   33723026   34655704   
11 23637422   26627666   13410368   33138839   33102120   3635680    19483906   37604326   35399806   34180240   
12 25478006   28172894   15092021   35369126   35634468   4223170    19818364   39497086   38929546   36146114   
13 27043875   29842578   15314900   38324082   38476696   4446070    20735407   42061812   40528006   38794550   
14 28886680   31513026   16044200   41038126   40857428   4917750    20760364   44122294   41768858   40606688   
15 30641721   33306454   16974666   43486478   43012262   5444210    22555772   47371650   45860054   43823090   
16 32063986   35214412   17988401   45126378   47394288   5640030    22781434   49485818   46396740   45372146   
17 33647710   37392102   18834658   48262758   46858404   6049310    23562883   51444238   48264094   46396900   
18 35573342   40919384   20622516   50553408   48165946   6589870    23501125   54961714   51078276   50568978   
19 35756332   41199588   21122811   50875142   49858850   6638840    25807316   58085470   53912306   52389872   
20 36807528   43149766   21863349   55682680   52045052   7116070    26129835   59516816   51839298   56143654   
21 38649178   45128570   23032072   57774066   55301438   7605290    26409808   57203170   55522392   56204980   
22 39962584   46759936   23751670   59603024   54735462   7859400    24746145   64241808   57161402   53194658   
23 39008856   48708744   25011222   57301992   58941466   8268330    25116250   65040660   57518416   57071626   
24 41798766   51090912   26881949   64881040   61085140   8847340    25469368   66476050   58044788   54217388   
25 43645596   51563800   26584445   65238846   59567750   9145700    28650902   60873972   55404442   55072094   
26 43295168   54376478   28725092   67354416   62401790   9332130    26355534   69554052   55418928   56677508   
27 42176234   55998174   28953157   71135992   61764776   9927960    25992116   63832496   63878170   59765552   
28 41432418   57177024   29485040   72583572   64803872   10093000   26044869   67160744   31937768   61439684   
29 44361724   59426246   30480864   71038676   62057132   10506900   26316270   71364764   59147038   56975950   
30 51566458   59854348   31229578   56295528   66368418   11186300   27710378   64328254   56705606   66600648   
31 41402682   62959852   32794413   77171080   61903514   11191800   27757375   74738020   56963160   57407110   
32 46102366   63986712   33342545   77027740   66502450   11653800   29235682   73631996   57025934   57948262   
33 49574852   63512618   34232232   69202986   67473404   12072100   27752582   64360584   64855916   66790988   
34 49646148   65252576   35320706   78376012   67615520   12289400   28063677   60509954   63361140   73637640   
35 43611584   63223142   36023612   72374114   70346016   12719600   29040436   72328216   63472524   61734560   
36 35607880   64642048   37281984   81406816   64225192   13386900   29890989   64171192   57645236   58298060   
