#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  1508805    1648724    1517772    0          1251208    1651898    1666315    1607402    
2  2863778    3173593    2952734    1173595    2389165    3197086    3189201    3096897    
3  4139423    4606679    4302890    1924165    3434371    4633865    4625449    4465660    
4  5352734    5971670    5591951    2168122    4398118    5979525    5992037    5740675    
5  6479372    7248607    6811870    2840843    5269163    7228001    7273728    6903197    
6  7547617    8463941    7948615    3243468    6053964    8361404    8458498    7951365    
7  8528377    9580157    9015070    3701309    6741369    9372447    9557183    8917127    
8  9459178    10617490   10012116   4180211    7396826    10380884   10598257   9779781    
9  10165464   11368727   10767760   4505251    7811102    11029177   11334687   10397470   
10 10813278   12098894   11497518   4905492    8180856    11633888   12029364   10965610   
11 11462293   12779013   12213793   5155281    8503451    12206231   12670721   11490685   
12 12013362   13418373   12853592   5407526    8806433    12724958   13315831   11961084   
13 12538968   13996508   13447987   5219933    9083813    13185669   13808551   12382842   
14 13024080   14547666   14001623   5372359    9276872    13590447   14314313   12769907   
15 13468336   15084693   14470094   5527553    9482910    14044104   14784298   13115973   
16 13942347   15533676   14985675   6606316    9644626    14443199   15224338   13437282   
17 14080969   15746083   15222355   6650358    9637384    14512425   15321597   13598491   
18 14235557   15919342   15426504   6705976    9630023    14536015   15351930   13711833   
19 14334580   16122537   15607981   6662025    9602650    14612756   15418295   13805649   
20 14465963   16278465   15794396   6674397    9555646    14669857   15421647   13864595   
21 14566152   16397190   15886161   6440837    9474844    14696447   15377211   13912980   
22 14760738   16496502   16152303   5936706    9480156    14801266   15427282   13955766   
23 14879846   16641037   16254996   6008199    9409617    14891037   15400296   13956245   
24 15016906   16848268   16357905   5321437    9352144    14974223   15394157   13968167   
25 14883254   16684978   16363143   5358488    9215951    14799143   15060479   13931307   
26 14759080   16555966   16245308   5368477    9044586    14606203   14781232   13829475   
27 14659966   16570922   16196362   5339426    8854818    14427056   14510851   13712890   
28 14558671   16386293   16149794   5367808    8707494    14268680   14305131   13609387   
29 14529162   16433401   16112662   5355124    8538704    14139063   14055676   13468501   
30 14455291   16349909   16094157   5363378    8361682    14012913   13805263   13303034   
31 14361504   16252963   16057385   8157068    8120148    13931813   13627709   13119482   
32 14355399   16216919   15995447   8288902    7943717    13872629   13429879   12892217   
33 14517888   16409637   16120736   8363791    7939859    14065793   13575766   13219386   
34 14603735   16480766   16274708   8503479    7913019    14265334   13781611   13574489   
35 14795882   16635287   16433796   7309698    7901376    14360957   13858150   13871016   
36 14863285   16808354   16607125   7126407    7813027    14512972   14066008   14154234   
