#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  981732     1130069    1061565    0          984974     1170671    1196019    1105456    
2  1824769    2078210    2017043    713010     1528928    2188718    2218817    2082358    
3  2410382    2938152    2870072    1225113    1849974    3112386    3102688    2891754    
4  3165355    3694194    3580188    1447508    2019290    3873429    3806803    3592163    
5  3567879    4298256    4218512    1866225    2152459    4517447    4536574    4209685    
6  4049998    4794809    4719519    2126244    2146154    5058002    4986321    4749098    
7  4482985    5290976    5197384    2564326    2243528    5556186    5572661    5207743    
8  5040315    5730965    5621602    2901703    2325927    5969706    5887659    5557366    
9  5247552    6012088    5924435    3273722    2311739    6327671    6285528    5867002    
10 5412976    6151883    6061336    3833782    2338477    6438052    6352123    6152982    
11 5567564    6334878    6189232    4180888    2274405    6378067    6441882    6067146    
12 5798718    6492594    6423982    4422412    2214001    6669826    6707947    6321611    
13 6369268    7075907    7260586    4761338    2369709    7363616    7341118    6965442    
14 6633470    7277283    7214173    5159862    2388123    7272852    7404722    7120942    
15 6606754    7180050    7208292    5329818    2390328    6823195    7689584    6938871    
16 6715313    7094626    6961490    5628225    2490861    7331201    7463789    6995148    
17 6499657    7038341    6839323    5856743    2462271    6920551    7345138    7096903    
18 6372982    6908175    6730188    6358927    2487324    6900299    7077964    6877006    
19 6528455    6815241    6724546    6181029    2527423    6041169    7186564    6838711    
20 6518484    6624310    6572401    6078683    2477311    6452730    6993946    6969994    
21 6396957    6565788    6514085    6089137    2437274    6419437    7111799    6658905    
22 6688562    6501514    6270845    8078498    2430313    6146967    6861121    6672346    
23 6323915    6487599    6234561    8364796    2386931    6322709    6778750    6883248    
24 6303703    6464487    6275260    8665039    2448723    5325461    7036571    6716233    
25 6306489    6580682    6224100    8834475    2465531    6055468    7114167    6886497    
26 6215668    6330031    6135197    8903872    2489838    6183662    7037241    6525667    
27 6443808    6298857    6059839    9181504    2524225    5338152    6979483    6104564    
28 6235508    6126086    5961307    6750257    2508594    5112433    6815036    6603455    
29 6335383    6255691    5880249    6880870    2480153    5326482    6767725    6469031    
30 6311133    6068630    5893755    7031278    2490185    5369398    6946925    6560089    
31 6411679    5981853    5825547    8374853    2510742    4957925    6374640    6195791    
32 6353259    5955252    5875677    7987656    2582871    4808211    7032229    6324905    
33 5892011    5987633    5654780    8012282    2526805    4674210    6863972    6583600    
34 6054534    5919260    5612589    7406608    2592945    4536845    6475690    6527684    
35 5879194    5875348    5613765    7845724    2550142    4610502    6479574    6201234    
36 6175309    5995297    5481102    7786347    2530678    4672204    6333856    6292973    
