#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  1486673    1618826    1495604    0          1236103    1630380    1638791    1585507    
2  2837002    3144269    2932090    1166821    2384820    3179447    3158980    3078673    
3  4123449    4598278    4305643    1903983    3462321    4649893    4622984    4482652    
4  5356931    5990836    5616232    2157276    4469618    6042309    6008427    5812822    
5  6543486    7320087    6886463    2818894    5421921    7361747    7347946    7065669    
6  7685539    8598999    8103637    3216755    6304812    8578328    8603266    8222150    
7  8727819    9800581    9243789    3726524    7097979    9750188    9847672    9335934    
8  9814394    10979346   10365142   4193097    7877834    10880255   10989181   10351944   
9  10585915   11871895   11218422   4508709    8412873    11673229   11847607   11078898   
10 11344056   12719747   12046226   4898693    8897937    12404877   12677892   11777004   
11 12090440   13501042   12845692   5138363    9358050    13112648   13449038   12434842   
12 12754916   14289746   13603014   5407943    9763237    13783017   14186952   13049730   
13 13468475   15032111   14344386   5870940    10191701   14384597   14805108   13596850   
14 14011679   15736200   15052142   6066024    10543231   15029444   15539220   14169859   
15 14683553   16433350   15715731   6301629    10875924   15614784   16152386   14671000   
16 15207583   17038992   16335629   6657096    11178684   16130078   16756532   15165519   
17 15532409   17383744   16699644   6642014    11245627   16340460   16980948   15391413   
18 15786350   17670044   17019664   6622556    11309917   16496974   17159708   15591108   
19 16083680   17986592   17308314   6524520    11387788   16653820   17365000   15776394   
20 16359130   18284424   17639718   6553680    11371712   16805648   17532328   15953375   
21 16590440   18589572   17904584   6644749    11457697   16963284   17677668   16052517   
22 16818896   18807462   18188652   7682750    11490288   17116912   17835844   16152277   
23 17035960   19105572   18475800   7516034    11515698   17259546   17988800   16233290   
24 17261244   19319074   18723880   7375759    11529260   17432256   18085508   16316693   
25 17209788   19232892   18686526   7132061    11385547   17265756   17824084   16299854   
26 17149610   19149000   18704056   7025855    11288502   17135444   17582436   16236757   
27 16991838   19143314   18705986   6929190    11159253   16996642   17370224   16162829   
28 17142756   19175404   18717622   5595635    11026777   16882638   17159196   16080228   
29 17116968   19113636   18773132   5621082    10887755   16802924   16961324   15963081   
30 17123582   19156900   18773416   5670186    10756113   16714884   16764486   15825419   
31 17149000   19180000   18815822   6331939    10618837   16678623   16597525   15677636   
32 17182914   19194546   18878760   6346030    10461717   16650798   16426236   15519152   
33 17411664   19561818   19041804   6330409    10600132   16927508   16708521   15878417   
34 17682620   19823920   19375268   6165589    10669478   17277780   17027356   16317151   
35 17901108   20014106   19595198   5697781    10714068   17557988   17296656   16700220   
36 18124968   20184148   19799356   5531685    10776563   17847028   17548348   17073312   
