#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  10731545   11268280   8133025    10633561   11060079   0          11196167   11299685   11519119   11050693   
2  13195945   12477205   7950317    12787276   13139065   2558849    11335332   15615859   14994798   14850322   
3  16135897   15364892   9681540    15355763   15382189   4698442    12264884   20242152   18104214   18824830   
4  18812122   17847148   11617825   17114014   17336830   5181307    12864980   23336412   19776200   22129528   
5  20397280   19825146   13000183   17816144   18352222   6546263    12848991   25822018   20213436   24022200   
6  22244592   21894116   14545379   19003618   19518560   7726713    13040704   27470344   21251872   25811654   
7  23095794   23216608   15854580   18959580   20075720   8229205    12351202   27340144   20643920   25941876   
8  24341554   24791944   17393564   19310744   20829080   9405484    12914060   28069142   21575134   26785588   
9  25449144   26071248   18565828   20031064   21531892   10420769   12840040   28265354   22140856   27412504   
10 26368104   27061262   19859296   20714700   22184744   11292879   13101059   28105712   22466972   27242960   
11 15413715   16299465   12830894   15268146   14298913   10647569   6403642    13187290   11337210   12179717   
12 12577495   15393265   10338355   12605409   11576000   10376117   5457797    7679924    8668928    8480952    
13 12370982   11626139   10543683   11241960   7800519    9513718    4810205    5837490    9435410    6780539    
14 9579841    11665449   8657268    9859011    8674156    9794878    4866613    4141880    6483709    7074855    
15 9174335    10018905   9188547    9376656    8072939    10087790   4067582    4068202    6174056    5108620    
16 8746297    9566218    8178848    9611730    7039895    10432797   3234365    4246284    6387604    6366305    
17 8286420    9376689    8664352    8572179    7345941    10785566   3751069    3407176    6154491    6212150    
18 7702251    9020714    8016070    8368211    7126432    11195741   3673205    3004317    6968483    4912435    
19 8214390    9273427    8160587    8915086    7103000    11515994   3614953    2649438    5500595    4908900    
20 7843034    9489233    8534642    8287574    7114561    12141124   3557141    2658552    6024779    6041261    
21 7577563    8234535    7429713    8092934    6233015    12374967   2822289    1953786    4747401    3775315    
22 6932966    7572711    6728775    6945203    5919970    12472422   3126525    1729697    5707401    2858666    
23 6453197    7489259    6257284    7177813    5394314    12971503   2992899    1652340    5435937    2579549    
24 6344997    7450442    6075656    6680010    5882312    13358956   2591441    1870489    4309454    3091528    
25 6358663    6998779    5980026    6438933    5074680    13630435   2784492    1601894    4259716    3413624    
26 6347596    6582637    6133763    5849405    5325219    14078791   2734222    1376470    4180869    3213417    
27 6065275    7195763    5908231    6241609    5262969    14358697   2475648    1555085    4677736    2645052    
28 6085903    6833408    5933398    6071301    4991586    14134420   2635647    1336392    5046589    2864277    
29 6119953    6816444    5933627    6090811    5209398    14525625   2609806    1342556    5000036    3477833    
30 6510673    6543798    6453269    5845475    5274985    14674468   2632630    1404030    4966309    2996429    
31 6219169    6179605    5783930    5411083    5224269    15363940   2543360    1105147    4389826    1945697    
32 5899485    5815744    5584787    5236564    4887651    15806858   2673257    1042521    4445855    1704609    
33 5477578    6191682    5052343    5510262    4646719    16054591   2561307    1327411    4175790    1761349    
34 5418300    6061251    4958687    5314776    4501233    16294024   2474344    1540114    4186445    1726116    
35 5741814    5473226    5315140    4065285    4742649    16602542   2406568    1365743    3495042    2214615    
36 5536243    5344114    5235127    4797385    4712892    16767526   2996587    956964     4140870    1655254    
