#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  6294201    6459930    5201666    6253341    6596128    6383292    6701797    6658889    6699060    
2  8134655    7265737    5628180    7637030    7477101    7086163    8010059    8071248    7888224    
3  10863092   9983849    7609023    10297322   9863296    8773725    10367522   10226616   10117686   
4  13331549   12614442   9087457    12547727   11747363   10230292   13099986   12495008   12308084   
5  15084878   14343253   10701576   14099185   13552636   11116754   15223064   14323297   14592225   
6  17051952   16187814   12054399   15507069   15368089   11800828   17603774   16026963   16840360   
7  18204790   17344284   13545176   16601724   15915849   12200300   19146096   17210996   18534668   
8  19729652   18598240   14636741   17082728   16986504   12792197   20953144   18471256   19968720   
9  21342422   20478614   15282384   18633450   17900588   13108229   22418404   19647768   21447628   
10 22665024   21268476   17039414   19903068   19313150   7882395    22193786   20769980   23029996   
11 18647850   16311567   15128208   16662021   14320464   6685491    17874256   15439111   17164252   
12 16765096   14698046   14409962   15059638   11724272   9375637    13946702   14735716   11968813   
13 15371274   13679667   13973007   13639941   11993083   5646867    11524452   10874945   10171821   
14 15477214   12444362   13493620   13369118   11085037   5352089    11654753   9586237    10336042   
15 15226357   12320154   13766947   12984032   10496839   6347489    9969559    8954738    8291116    
16 15305445   12413638   13454262   12139578   9402783    5931531    9649968    8498389    8441803    
17 15266245   12015336   13082389   12214380   9203841    5292408    7215842    7680542    7283285    
18 15544509   11950749   13936627   12322953   9498797    4728997    8075105    8094343    7782043    
19 15825665   11896458   14139226   11846894   9365828    4408504    6187999    7263895    6956358    
20 15952103   12118926   14388509   12210789   8890711    4956192    6932315    7839373    7406703    
21 15544126   10680801   12840445   10674000   8223017    5269173    4965666    6442638    6065343    
22 14887716   10199222   12653535   10798347   7479621    4750389    5230209    6071778    5524815    
23 13962516   9686535    12266460   9376896    7154019    4270958    4226805    6392743    4561666    
24 14289662   9253348    10524715   8937619    6945877    4269522    3243811    6144812    4031875    
25 15659694   8914120    11924574   9041362    6784873    4134315    3187782    5944453    4977119    
26 14911129   8809731    10734022   9090108    6829168    3762748    3377806    5139456    4500417    
27 14327778   8487714    10583137   9106056    6506034    3894173    2909167    6278274    3600621    
28 14007273   8763053    9479851    8873806    6879702    3668934    2916957    5112239    4338805    
29 14791605   8342092    10053045   8145272    6710960    3886392    3489579    5391121    3745712    
30 13788863   8826347    8958065    9171848    6568793    4139938    2815703    6219649    3661154    
31 13742813   8428568    10288845   8647580    5977466    3768114    2410864    5254248    3145726    
32 14981521   7661390    8090154    8214533    5511956    3694632    2464101    5349313    2940162    
33 13282248   7466504    8454971    7912474    5332959    3810855    2230027    4273568    2613871    
34 13187746   7353854    7017113    7787718    5256475    3707815    2420145    4964995    2644390    
35 12863581   7083391    8348978    7414190    5047909    3551581    2226900    5057473    3219684    
36 12412112   7006635    7332243    7103917    5415203    3675455    2132296    4147548    3253003    
