#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  10446689   11060422   7951229    10296232   10921272   10672639   10968844   10842266   10929695   
2  10913448   10578916   6909467    10429968   9689948    7936021    13215519   11396812   12568909   
3  12616461   12158680   8036813    11227722   10831912   8372881    15183619   12022895   14326838   
4  13652615   13375873   9285847    11323312   11439621   8452176    16096776   12410567   15521465   
5  14585470   13906123   10320379   11712732   12026637   8433661    16190958   12076709   15544618   
6  15284041   14904896   11298987   11874744   12544765   8492441    15869730   12273828   15502125   
7  15143057   14872221   11922485   11621980   12502849   8386818    15202882   12130765   15265879   
8  15827951   15356252   12755048   11800087   13197877   4879768    14810810   12285445   15067253   
9  16016393   15641072   13470719   11858073   13594938   4938112    13963362   12497392   14829198   
10 16424263   16122612   14029645   12119843   14023988   4972691    13191059   12709961   14596511   
11 8781779    8633649    8702378    8899465    8778482    3772801    5074441    6291256    6256039    
12 6936677    6756280    7706038    7270196    6775375    4490410    2960772    4742224    3761540    
13 7027719    5590812    5757910    6408762    4631472    2783419    2095009    5089472    2851193    
14 5566600    6282861    5643277    5978060    4601524    2525236    1816812    3760276    2785088    
15 5253506    5979220    5237009    6084363    4260090    2650805    1502052    4395560    2754259    
16 5083075    5687701    5284288    5836693    4104585    3230932    1468865    4244638    2594260    
17 5634029    4399184    4981632    5195846    3972600    2475461    1239539    4147697    2495369    
18 4773798    5419984    4806099    4679117    3999773    2109166    1747474    2959316    3205718    
19 4697172    5377474    5355287    4891045    3935410    2174604    1173648    3207447    3135311    
20 4732399    4415600    6052853    4936310    4363082    2095297    1578670    3018069    2212794    
21 4691821    4253734    5504763    4711487    3301528    2467831    964887     3156371    1441319    
22 3999484    4520824    4333402    4465658    3315701    1978330    956165     2291210    1700921    
23 4046454    4349950    4481179    4040906    3700867    2065374    914996     2222897    1705133    
24 3785732    4165913    3719607    3576592    3319883    1913002    1078124    2201201    1756640    
25 4051990    3631036    4515502    3888910    3051985    2121622    879391     2524649    1252155    
26 3486415    3575123    4164536    3585168    3440416    2129726    716941     2423206    1332064    
27 3568581    3916170    3610295    3700291    3402675    2072981    787911     2425793    1207582    
28 3592830    4035221    3764102    3659001    3017365    2240493    742237     2241437    1280963    
29 3882738    3777539    3500107    3723388    2929615    2138586    733107     2087737    1542853    
30 3619271    3467212    4152824    3427962    3153015    1920683    917365     2106360    1567686    
31 3615219    3278505    3858528    3088421    3062752    1872271    664096     1898454    1075067    
32 3055102    3560373    3359124    3433871    2805550    2058493    615046     1808528    1090732    
33 3247155    3377567    3206108    3301212    2744509    1975286    596416     1704685    1163287    
34 3140928    3050775    3676398    2975850    2890747    1605709    472012     2070722    1143940    
35 3091881    2945976    3640840    2662960    2842459    1722110    558153     2065988    912163     
36 2980039    3260929    3118467    3116964    2616677    2025725    502331     1669771    1085510    
