#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  763098     1095476    1083450    967224     1209650    1208120    1133581    
2  1395690    1890784    1936080    1728285    2196000    2140774    2108270    
3  2180020    2718041    2897020    2636430    3279140    3248079    3092389    
4  2810806    3434340    3658642    3411939    4252390    4334218    4131060    
5  3435472    4054630    4520946    3975320    5296159    5171030    4865840    
6  3865150    4841220    5260410    4742733    6149899    6144738    5900014    
7  4130440    5594180    5839601    5238180    6889990    6836213    6509570    
8  4767588    6150912    6501520    5943019    7946142    7915290    7497682    
9  5093714    6460950    6796921    6521959    8695140    8721780    8274430    
10 5578399    6821410    7354650    7075310    9621959    9465883    9019260    
11 6152640    6779540    7729310    7470429    10490700   10209867   9744376    
12 6854330    7157527    8178532    8051714    11527922   11402679   10827553   
13 7236582    7250280    8425710    8304368    12025600   11824900   11328400   
14 7650839    7318250    8674270    8651525    12589900   12435200   11885618   
15 8082460    7441240    8995029    8918057    12983127   12607700   12255200   
16 8500280    7555760    9240480    9185837    13369562   13356000   12789338   
17 8615734    7763340    9541070    9359455    13672700   13626649   13055500   
18 8933261    8005230    10010500   9641520    14166946   14034188   13539196   
19 9313894    8130430    10275575   9769540    14417848   14364579   13819400   
20 9481039    8249850    10753717   9993931    14659387   14658706   14300000   
21 9719910    8485710    10782691   10123600   15054224   15172700   14594904   
22 10074662   8536074    11319724   10415426   15647600   15618100   15045700   
23 10207071   8993920    11857700   10626100   16159900   16113100   15461000   
24 10449338   9164730    12162500   10751900   16372403   16271600   15780700   
25 10809600   9221420    12798400   10841409   16618530   16431524   15906600   
26 11034727   9503480    13012900   10991300   16739400   16618391   15937900   
27 11232000   9717390    13199200   11089850   17138918   16874332   16289700   
28 11429400   9983320    13785976   11178791   17065586   16979993   16618979   
29 11652200   10144627   13918400   11278300   17300810   17190284   16647300   
30 11773683   10475631   14373900   11368200   17594933   17323310   16892944   
31 12014737   10496826   14665421   11440759   17786203   17276643   16943582   
32 12521567   10783100   14911984   11543600   17907649   17473073   16979192   
33 12374300   11038600   15382392   11686181   17973645   17763325   17545871   
34 12615600   11201002   15790089   11825666   18484038   18030108   17716733   
35 12923335   11434448   15849552   11748896   18385536   18296070   17978348   
36 13113500   11658964   16125800   11895300   18612820   18613929   18062748   
