#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  3216608    3558417    2890217    3360901    3508785    3974407    3979892    3925185    3847172    
2  3984976    4688819    2825147    4596352    4039832    2483180    4975973    5199080    4936195    
3  4743859    5778106    3522435    5508696    4865617    2994843    6446107    5997427    6017526    
4  5037379    6394552    3850553    6111010    5465596    2856233    6826102    6053139    6557968    
5  5595562    7312175    4742845    6623600    5991842    3074539    7085737    6961659    6901011    
6  5904139    7326170    4732013    7090821    6401249    3015253    7380469    7341454    6701220    
7  5876643    7992244    4806093    7484406    6639803    3084911    7018874    6910397    6360219    
8  5802148    8075477    5488482    7589756    6987660    3180849    6628294    7102190    6099131    
9  5612746    8180733    5921046    7294461    7174421    3126333    6373675    7069172    5762005    
10 5802922    8550076    5448469    7483539    7344579    3107649    5776012    6954586    5242836    
11 5779360    8996910    5948211    7373792    7226092    3061281    5267213    6725131    4772873    
12 5668820    8105772    6203356    7235764    7292441    3042894    4767994    6682816    4317455    
13 5730765    8882538    6094237    7021291    7907159    2988198    4306123    6267243    3786339    
14 5621020    8621812    6122734    6999035    7462752    2905498    3852855    6795381    3521281    
15 5755612    8839516    6098581    6639476    7576872    3020577    3664941    6418584    3208061    
16 5774185    8560775    6075560    6128968    7689036    2993466    3357621    6309317    2918628    
17 5670458    8500461    6064902    5858119    7657775    2876053    2950403    6375715    2834464    
18 5565951    8630394    5988025    5860365    7693922    2899547    3014053    6038290    2691175    
19 5581541    8745250    5951270    5719958    7538299    2759550    2872408    6363057    2514236    
20 5572680    8843845    6078633    5549760    7835204    2803299    2675742    5883363    2451158    
21 5521483    8454464    6002593    5338316    7870590    2505323    2465526    6142455    2284005    
22 5640416    8721688    5978576    5352389    8005381    2823045    2404614    5864922    2211212    
23 5442035    8803737    6128595    5089704    8004584    2587150    2427751    5852698    2128341    
24 5415001    8600886    5726589    5154113    8000436    2690514    2228563    5922160    2087147    
25 5450668    8717279    5748234    5019341    7713408    2645014    2172710    5994725    1884320    
26 5521594    8506816    5737884    5040479    8035098    2517672    1995729    5652070    1883077    
27 5356545    8667171    5631755    4841215    7870735    2503021    1972170    5568019    1819678    
28 5284319    8576664    5600912    4881750    7883389    2488552    1897579    5349786    1693832    
29 5345619    8558785    5605911    4816591    7803901    2465957    1811238    5340554    1671267    
30 5376990    8499630    5357459    4782088    7818606    2400927    1722493    5264043    1652814    
31 5161114    8277506    5553285    4786802    7907611    2351672    1658862    5184144    1578730    
32 5209847    8109167    5383537    4714895    7782161    2350131    1590839    5106735    1521523    
33 5077128    8398594    5451363    4721008    7861862    2227398    1542520    4526916    1455673    
34 4924311    8387401    5113914    4559497    7751729    2347601    1440823    4406907    1387177    
35 4977310    8121670    5356391    4597685    7762345    2272478    1414026    4132814    1360251    
36 5188437    8325927    5400838    4680569    7805928    2231574    1325885    4086234    1295379    
