#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  698116     899687     894794     842300     998158     994968     931018     
2  1482775    1704136    1713470    1599320    1943121    1948678    1808069    
3  2104219    2553542    2544654    2304601    2910695    2942567    2692293    
4  2623670    3232773    3311925    2973552    3774473    3805339    3444048    
5  3109870    3908456    3958565    3644707    4715847    4721772    4410337    
6  3559084    4462517    4434546    4233860    5414047    5610879    5015355    
7  3495997    5045304    5177003    4722827    6223290    6357252    5731619    
8  4367440    5443197    5656820    5262443    6912937    7022974    6470593    
9  4587119    5919656    6326060    5917106    7623264    7711060    7065760    
10 4888244    6097703    6730327    6487558    8390306    8488743    8172141    
11 4945425    6434834    6699231    6826453    9046874    9228834    8641330    
12 5677777    6272118    7122125    7392475    10136747   10480174   9560795    
13 6150681    6189586    6977355    8000057    11202247   11128862   10361627   
14 6042292    6179482    6865379    8249719    11922278   11824074   10740974   
15 6835465    6297188    6965438    8579036    12347403   12360071   11675917   
16 6940437    6175780    7458140    8501982    12419047   13032646   11963058   
17 7142438    5851154    7143093    8884247    12921587   12960754   12305626   
18 8093414    5969256    7214747    8755980    12943690   13188648   12303240   
19 7872027    6113153    7669519    9032344    13302028   13799663   12806662   
20 8416420    6128475    7519314    8997587    13840003   13715511   13207317   
21 8646275    6352451    7483086    9186590    13787017   13567550   13372036   
22 8709441    6458180    7901325    9231056    14340824   13935585   13238950   
23 8650524    6229686    7915963    9076906    13914323   13950916   13158619   
24 8437578    6588664    7976168    9315232    14107448   13844653   13597921   
25 9117524    6565520    8033387    9310480    14289619   14060448   13689101   
26 8935734    6753006    8274520    9255695    14260626   14118699   13478348   
27 9193091    6649685    8468055    9203791    14060769   14116136   13435263   
28 8943351    6711792    8846225    9077395    14040066   13922784   13451617   
29 9372624    7081656    9280705    9439786    13968430   14003300   13555131   
30 9591753    7124098    9502624    9249152    14200142   13884783   13526343   
31 9282327    7159137    9610494    9264632    13996883   13979004   13714718   
32 9678444    7344915    9965088    9032753    14248045   13743308   13584369   
33 9735536    7643607    10316203   9227949    14015732   13876762   13324779   
34 9863109    7684490    10597785   8908934    14113691   13952350   13635848   
35 9961927    7804796    11014090   9223773    14080399   14045168   13747335   
36 9942124    8058896    11266574   9201183    14051861   13992446   13708499   
