#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  1076103    1243872    1228374    1083478    1299296    1323355    1227031    
2  1899902    2275227    2174355    1518924    2365550    2352629    2175852    
3  2511191    3078483    3036682    1796235    3226284    3313608    2958488    
4  3202304    3877409    3685875    2053107    3923248    4024882    3604078    
5  3593796    4450487    4208722    2231770    4511019    4477418    4124586    
6  4005621    4985711    4751439    2319360    5033095    4995348    4697730    
7  4385138    5388001    5173201    2277738    5385017    5287245    4942404    
8  4805290    5715002    5454385    2274934    5660134    5598726    5295497    
9  4960180    6083088    5794084    2203355    5897960    5893734    5419626    
10 5160461    6259798    6044186    2106244    6106961    6037493    5527992    
11 5384665    6483908    6284256    1971591    6292135    6323101    5835305    
12 5596033    6702289    6432966    1880549    6426218    6571892    5820519    
13 5706223    6752120    6741282    1806773    6389267    6313236    6094782    
14 5769725    6918826    6753659    1753734    6440925    6617234    5929455    
15 5870028    6947525    6783897    1577805    6565955    6787703    6130116    
16 5952677    7106618    6864334    1544638    6455929    6647712    6065595    
17 6018772    7056337    7029353    1516895    6381832    6715474    6269644    
18 6069341    6962344    6991142    1408024    6493301    6755351    6232248    
19 6038224    7059027    6990825    1471059    6107312    6732545    6172150    
20 6075865    7110959    7042548    1454814    5850398    6707164    6154639    
21 6070138    7224682    7032841    1341240    6066151    6690238    6233061    
22 5998177    7115019    7096813    1299905    5665192    6501440    6103030    
23 6078665    6828839    6751850    1237131    5397209    6571683    6050462    
24 5903979    6610462    6812581    1220687    5239733    6385058    6097025    
25 5932937    6464219    5886622    1241585    5090965    6035743    5855907    
26 5672525    5631719    5835226    1215880    5362803    6189634    6140666    
27 5521750    5248510    5264161    1198940    4713393    5867781    5859720    
28 5189494    4769921    4752706    1208437    4613205    5668053    5420360    
29 5195444    5233583    4644007    1203800    4700783    5370914    5187465    
30 5320265    4701400    4357670    1178921    4555045    5326066    4826241    
31 4634407    4136195    3939542    1175325    4090921    4861660    5268216    
32 4720888    4250999    3671032    1118320    4063693    5073756    4680357    
33 4735545    3835090    3627734    1129827    3953293    4706205    4180955    
34 4289120    3865017    3385965    1104736    3371109    4625618    4645689    
35 4002364    3795182    3505931    1097449    3391976    4046423    4639933    
36 4202401    3740708    3516549    1097387    3334584    4099511    4359842    
