#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  1428665    1726617    1766990    1379293    1920753    2005372    1750477    
2  2763732    3307511    3392082    2571131    3598524    3637639    3256560    
3  3687566    4791969    4948366    3622228    5400595    5349782    4861317    
4  5172613    6204503    6382061    4625104    6865069    7148085    6301071    
5  5768723    7641949    7640534    5171832    8531516    8590602    7635820    
6  6852035    8998153    8957616    5903597    9851339    10006025   8899688    
7  7762667    10241234   10179191   6744639    11320525   11267677   10246871   
8  9281260    11483501   11509869   7144553    12677698   12626393   11266314   
9  9610486    12679574   12446711   7612161    14029123   13903395   12471028   
10 10596380   14056116   13579496   7735336    15187171   15223582   13690995   
11 11563605   15352125   14698839   8005522    16777398   16447308   14699724   
12 12310343   16466188   15932699   7599180    17812026   17681696   15975932   
13 13321228   17422576   17035940   7913270    19001572   18813560   16680525   
14 14003449   18436496   17739948   7837721    19822324   19902560   17572356   
15 14699720   19669984   18769416   7610061    20691764   20501206   18628726   
16 16362660   20333170   19220688   7523029    21807112   21687626   18957416   
17 16412274   21010020   20142228   7349570    22353172   22369674   19989870   
18 16956016   22205782   20854936   7461082    23362758   23153368   20092256   
19 17529480   23018832   21529604   7430710    24166540   24165658   21190572   
20 18232022   23964652   22437964   7448880    24207148   24984132   21526992   
21 18718172   24565836   23046384   7288430    24974318   25921856   22260536   
22 19347150   25274712   23928564   7307239    25807252   26151502   22808684   
23 19958462   24938344   23942356   7528594    26312796   26480808   23429522   
24 19807368   25214730   23772256   7363469    26487008   26701884   23330756   
25 20547884   24758802   22649018   7424386    26576472   26839416   23327284   
26 20416304   24142626   22845354   7552479    25957492   27457964   23672024   
27 20714960   23034560   22329858   7436562    26504212   27495676   23619396   
28 20764424   22139094   21361082   7243638    26685370   26962428   23721016   
29 20656610   21959272   20796282   7417597    26707408   27358580   23882012   
30 21237648   21335812   20674294   7489323    26141852   27032020   23868338   
31 21279464   21441416   20070112   7435485    25828138   27103354   24163822   
32 21939180   20519336   20090580   7680576    25786540   26845196   23969032   
33 21599600   19576284   19692968   7344411    25532866   27308840   23674832   
34 21620778   19585624   19171552   7084244    25556608   26661528   24231514   
35 21883272   19466706   19300208   7801435    25283600   26557242   23984540   
36 21722710   19253772   18931346   7744105    24771332   27056600   23707992   
