#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  936486     987964     917297     813445     986157     986450     952423     
2  1752952    1857090    1753155    1519709    1861787    1851640    1801989    
3  2487089    2642734    2501830    2130565    2646660    2623262    2545617    
4  3129471    3341297    3167913    2646245    3321652    3304729    3189055    
5  3721187    3953989    3764589    3102987    3911642    3904307    3736134    
6  4207938    4494958    4255510    3463163    4412152    4417071    4208644    
7  4654114    4899934    4731456    3792533    4844534    4877777    4609750    
8  5018215    5335568    5102384    3989190    5223299    5250182    4961032    
9  5181090    5500836    5300734    4082054    5303968    5416877    5106735    
10 5342513    5634795    5500038    4225947    5430103    5484992    5256505    
11 5496914    5826522    5672618    4295405    5412390    5642736    5363896    
12 5622439    5930450    5820212    4332256    5552883    5720073    5482674    
13 5645967    5938531    5829541    4398815    5715392    5931898    5603230    
14 5817931    6107563    5887466    4465680    5794816    5950452    5570610    
15 5946271    6267166    6133774    4485981    5906187    6072686    5707844    
16 5981261    6368282    6182905    4481848    5978564    6144614    5721861    
17 5798454    6192566    6192417    4400044    5907780    6016682    5747491    
18 5925695    6277884    6118490    4322075    5794939    5925164    5769749    
19 5855523    6235319    6198734    4251664    5614597    5825618    5639921    
20 5888979    6188572    6188365    4165516    5664251    5777105    5677931    
21 5834928    6263035    6185790    4106294    5554227    5627151    5605477    
22 5868935    6231733    6147467    4053919    5595845    5675186    5541871    
23 5836923    6109500    6138525    3986722    5482577    5606962    5409054    
24 5756711    6138590    6176569    3964751    5536153    5568314    5279259    
25 5699007    6094633    6117231    3900307    5430591    5346173    5275774    
26 5656216    6076583    6023962    3821284    5320058    5184075    5223005    
27 5534336    6015233    5971100    3754415    5242485    5003807    5195973    
28 5520106    5973094    5925903    3691237    5153644    4842738    5095701    
29 5428742    5906268    5894733    3670765    5085302    4682165    5007943    
30 5387513    5856884    5842239    3627354    4982401    4564224    4837047    
31 5335305    5797380    5766277    3579310    4930422    4435265    4699978    
32 5311324    5747988    5764392    3511399    4936067    4371079    4541409    
33 5307922    5758985    5790975    3582431    4968068    4401718    4757043    
34 5342535    5932749    5918485    3673154    5072669    4471610    4883145    
35 5463797    5924325    5984649    3720134    5110935    4585417    5079183    
36 5537040    5959660    5878569    3750294    5154850    4613815    5248184    
