#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  999959     1060869    918186     0          813323     1059860    1065231    1041649    
2  1733079    1839760    1690912    659640     1487840    1842925    1843089    1808143    
3  2404215    2530516    2589422    1086265    2091289    2554434    2554740    2501658    
4  3051933    3205607    3138674    1185617    2684828    3188526    3203820    3232686    
5  3638916    3788039    3709625    1557367    3184014    3866556    3888319    3779868    
6  4183933    4386467    4319790    1793841    3621255    4396364    4453061    4290103    
7  4657509    4919045    4879688    2040445    4050198    4861130    4914192    4735139    
8  5054775    5434879    5237575    2301424    4400796    5369292    5349737    5213013    
9  5308614    5603909    5542695    2490814    4597267    5526323    5692417    5463434    
10 5674650    5934064    5813537    2711603    4821517    5815935    5871839    5673252    
11 5838078    6148171    6085917    2864871    4975918    6088752    6095787    5886895    
12 6019947    6377235    6327664    3013681    5118106    6257825    6285072    6106651    
13 6343602    6651019    6508982    3054836    5289983    6390534    6486364    6237313    
14 6475976    6931315    6718522    3174075    5403104    6564019    6707552    6371650    
15 6596745    7003670    7071233    3284966    5471305    6724740    6860066    6513377    
16 6792167    7155583    7114636    3762295    5562375    6869455    7004794    6632530    
17 6902984    7266629    7142361    3826554    5591042    6917545    7034482    6705396    
18 6882317    7303085    7190306    3906082    5552805    6969148    7026987    6791511    
19 6973367    7410794    7310180    3935232    5543490    6966614    7025260    6837471    
20 7000494    7444935    7329401    3994406    5553804    7002767    7020075    6850930    
21 7205825    7501745    7416199    3969064    5536994    6997814    7051326    6855995    
22 7101823    7598560    7461606    3806015    5540737    7014372    7054690    6864739    
23 7141231    7552970    7587171    3857131    5517030    7040167    7041456    6863999    
24 7177435    7651971    7608126    3656341    5474600    7097060    7035385    6835698    
25 7120816    7631555    7538216    3726100    5373543    7013480    6850857    6827537    
26 7120740    7621318    7492369    3744893    5319426    6950001    6777335    6803624    
27 7028663    7571558    7510705    3750799    5253891    6889464    6685024    6755122    
28 7010712    7498291    7434444    3830495    5154084    6867949    6578836    6693158    
29 6992749    7512487    7436008    3826490    5055161    6797810    6518816    6569657    
30 6939695    7535354    7395577    3833652    4961304    6749033    6418212    6519636    
31 6928155    7481442    7406322    5097414    4874244    6723310    6356482    6399921    
32 6876673    7406165    7388590    5001468    4792891    6708714    6248310    6310504    
33 6996859    7508973    7449617    4971291    4819672    6789013    6327391    6426951    
34 7066554    7578271    7500698    4894460    4818079    6850260    6406366    6565561    
35 7094916    7604830    7565323    4657875    4818362    6923638    6484611    6729071    
36 7145504    7650252    7610103    4651712    4836093    6974102    6516449    6840944    
