#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  5831454    7106154    5461882    6708713    7363126    7534130    7460740    7802880    7161693    
2  6279832    6599457    4440265    7343016    7528369    5026544    8423317    8629141    8481968    
3  7544558    8886527    5265467    8799664    8599948    5527553    10407961   10443071   10261049   
4  8433753    10462247   6239012    10332579   9489476    5712951    11988256   12084859   11922941   
5  9208228    12192899   7078115    11484156   10534581   5599510    13445329   13046311   11925508   
6  10044349   13569630   7798925    12500715   10830048   5915283    14316311   13971946   13793334   
7  10210925   13997699   8396094    13185423   11289376   6083963    14290453   13993360   13850453   
8  10368873   14705977   8566528    13861862   11596572   6282022    14165216   14146323   13597670   
9  10123309   15489758   9506484    14420089   12179932   6426143    14337851   14246554   12623283   
10 10876717   16095156   10079114   14713444   12554055   6417669    14082068   14491221   13279767   
11 11155141   16506834   10314413   15057873   12557153   6436661    13795883   14747504   12721865   
12 11356800   16898394   10731354   15265897   12921664   6483585    13658392   15069301   12143305   
13 11550030   15739403   11218065   15088612   12883684   6490487    12946790   15150215   11494343   
14 11605060   15250386   11463711   15023826   13014295   6531227    12185317   15345693   10494190   
15 11730522   17464986   11106034   14312349   12546923   6536901    11330651   15297984   9439180    
16 11882336   17453138   11675228   14831854   13207884   6373771    10306503   15314456   8573659    
17 12008545   17606792   11783483   14667909   13286804   6501741    9491891    15485942   7763908    
18 12153089   17716558   12008762   14552094   13445854   6541871    8786392    15622082   7004324    
19 12252762   17902562   12381760   14344693   13611383   6524665    7794301    15724125   6565118    
20 12472508   18143472   12631035   14232474   13987031   6591659    7084494    15853518   6036897    
21 12622482   18313648   12710071   13909616   14277200   6475881    6539399    15865445   5707823    
22 12668650   18409176   12968109   13500136   14399330   6549931    6060550    15950119   5451554    
23 12243645   18563814   13119806   13051589   14631684   6330023    5760238    15976627   5164626    
24 12838449   17666360   13141097   12678888   14805926   6506056    5296734    15934684   4922612    
25 12894533   18659558   13388000   12151434   14960982   6546035    5218551    15967783   4708791    
26 12954126   18623902   13502866   12068226   15106600   6502859    4841896    15873349   4476477    
27 12991848   17306258   13518439   11589904   15180134   6423963    4411859    15623922   4260091    
28 12039730   18269342   13566906   11116937   15251003   5808822    4430748    15506282   4130528    
29 13071381   18689668   13677706   10835181   15342099   6391889    4220900    15823447   3923271    
30 12973467   18820170   13721965   10819185   15352296   6376501    3983440    15476647   3669992    
31 13033958   18812556   13999110   10668758   15700123   6336519    3943045    15491603   3681596    
32 12554049   17197728   14101107   10724235   14946608   6286941    3727110    14138500   3603367    
33 13017192   18553346   13990681   10600819   15860805   6099097    3653054    14953393   3418361    
34 13034167   17145238   14117236   10288184   15894858   5000184    3513668    13240685   3228685    
35 13075167   18589648   14223890   10340021   15794160   5333195    3351198    14267178   3065910    
36 13095927   18710230   14125018   10323166   15644195   6034554    3034858    12792008   2991250    
