#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  1039410    1181797    1016390    1139760    1205740    0          1210540    1208800    1216710    1177390    
2  995936     1100020    845632     1119330    1135160    1071180    791239     1302770    1245800    1309250    
3  1132460    1313340    993126     1278710    1272550    2101300    840699     1538960    1444130    1554290    
4  1266940    1489610    1087800    1444610    1366670    1974280    857109     1746240    1600270    1738850    
5  1382460    1621870    1217700    1556460    1483250    2882180    893015     1893120    1706830    1861010    
6  1470063    1777630    1303850    1662290    1583570    3540870    912924     1975110    1825250    1928240    
7  1588310    1898750    1431190    1821040    1644350    3779620    929578     2063580    1881040    1986100    
8  1656710    2012360    1502400    1883340    1712510    4453130    950033     2072088    1970320    2017450    
9  1704910    2054860    1562250    1949660    1720920    5067740    966026     2053970    1986460    1983100    
10 1720060    2142960    1647750    1987070    1782720    5405950    972418     2064290    2005660    1945900    
11 1801320    2196920    1685420    2030540    1830070    5990140    985634     1970430    2041220    1901680    
12 1823030    2211580    1724870    2050680    1870150    6516000    991879     1904380    2076250    1820910    
13 1834860    2230630    1791970    2059610    1892480    6472590    976980     1784000    2055940    1712860    
14 1870620    2240750    1827820    2063530    1911780    6894590    993645     1656780    2100770    1591260    
15 1872500    2310110    1870600    2107130    1961070    7188630    986659     1496470    2103720    1456540    
16 1902480    2332950    1946910    2096284    1983480    8286310    989253     1362490    2093040    1318210    
17 1917850    2306800    1914770    2094040    1989610    8754230    982946     1214500    2020470    1190890    
18 1904680    2345950    1931020    2007570    2008670    9130260    969203     1133720    2060300    1100900    
19 1922530    2336680    1979900    2031680    2014630    9111020    979523     1020390    1999450    1012150    
20 1923100    2364170    1956760    2069310    2053230    9430260    984057     997615     2039010    936343     
21 1904000    2371830    1990500    1959380    2022952    9734430    912223     927825     2051870    920513     
22 1800370    2387000    1926640    1923280    2025810    9158360    977877     880811     2003690    855806     
23 1847900    2345840    1999560    1892240    2009490    9403010    942264     859397     2046150    824582     
24 1927740    2350850    1994580    1810050    1957480    9598650    871056     780516     1930680    778945     
25 1852880    2349960    1897930    1794690    2029270    10285900   951058     756036     1797270    736486     
26 1845340    2200700    1994500    1847010    2032915    10494000   885108     712846     1855610    711774     
27 1902520    2275900    1990080    1802200    2001480    10713500   938321     670733     2002760    702851     
28 1831340    2339080    1966890    1813750    1890800    11055300   822112     662659     1914690    664792     
29 1854060    2186670    1898520    1734430    2011210    11152100   837484     663226     1763420    647393     
30 1836020    2311740    1767600    1743590    1928780    11289200   857022     634113     1751440    625858     
31 1840590    2299400    1905310    1566200    1848040    13910800   898764     632527     1671930    600701     
32 1824496    2152810    1991070    1718350    1881160    14118100   808503     571074     1664480    598976     
33 1847700    2083160    1912020    1686930    1806760    14419800   894033     578636     1615390    590044     
34 1807100    2025370    1839050    1556590    1873350    16174500   777929     543184     1482960    545932     
35 1818550    2263950    1861900    1598760    2011860    16618700   753025     512918     1401310    554697     
36 1648370    2033280    1923280    1501690    1787050    16956600   814037     536348     1467720    529331     
