#  array      clh        hclh       hticket    mcs        mutex      spinlock   ticket     ttas       
1  4604172    5254749    4438337    5324827    5811477    5984005    6171586    6291628    5877637    
2  6079581    6867870    4730316    8155029    8173156    6277092    8454426    8661609    8232673    
3  7963626    9128920    5900382    10939826   10910874   8102681    11377731   11630346   11108900   
4  9704185    11191245   7199324    13962670   13757339   9851893    14184698   14392977   13888899   
5  11406166   13000954   8432994    16551893   15975986   11468512   16756972   17019462   16540065   
6  12988940   14269280   9232290    18541792   18358812   13120010   19061590   19509546   19005746   
7  13884345   15631405   10009197   20225870   19809884   14137491   20672040   20930490   20536284   
8  14897538   16339147   10439377   21977512   21304870   15216260   22418170   22663862   21950588   
9  15889225   17715774   11340136   24108516   22951782   16374282   23746324   24122250   23754526   
10 16981492   18916844   11993450   25706682   24326606   17425398   25784826   25811138   25392038   
11 18054954   20123234   12864678   27481878   26324820   18418388   27447704   27223154   26836672   
12 19005406   21045340   13646368   28865160   28031194   19494538   29035122   28821658   28666222   
13 20017866   22222760   14309798   30256900   28992812   20397910   30521382   30206716   29665160   
14 20851862   22474654   14813163   31225064   30350772   21245156   31463192   31271502   31295750   
15 21643050   23999978   15346608   32155672   31299672   21989866   33048742   32286374   32680878   
16 22151696   24944646   15771536   33611184   32919432   22891530   34408216   33740776   33372194   
17 22351302   25534888   16326049   34060236   33821792   23440588   35251448   35230176   34865264   
18 22067028   26562648   16790528   34963036   34657828   23955646   36112900   36041700   36073932   
19 23578198   27499134   17738732   36458536   35768884   25044672   38141900   37232372   37589852   
20 24710014   28592058   18318074   37507620   37096672   25775466   39407916   38813488   38857676   
21 25495036   28540418   18911850   38990444   38298352   26831410   40751260   39903920   39969932   
22 26239940   30464708   19686954   39562196   39221020   27266528   42085744   40679012   41221200   
23 26720824   30793428   20339614   40598652   40459632   28106592   43430588   42084952   42523020   
24 26938726   32382190   20800972   41864360   41177304   28705964   44431496   43212760   43484684   
25 27296886   33131788   21661444   42748756   41952420   29218552   45592452   44728200   44504408   
26 27159474   34072296   22085030   43866004   42671636   29855312   46396380   45435748   46002444   
27 27115072   34918116   22826718   44925036   43860636   30472544   47609384   46137268   47023468   
28 26759916   34893556   23284680   46288620   44868620   30992646   48655820   47148420   47906480   
29 26449254   36228436   24121154   46948428   45703648   31252702   49314892   47863676   49039136   
30 25914062   37389264   24544228   47705220   47224600   31922334   51180224   49360032   49916652   
31 25684702   38856456   25438406   49587736   47447452   32212638   52196232   49453568   50722712   
32 25537772   39676980   26214018   49491272   47666512   32261244   53385968   51111792   51606056   
33 25446052   39194244   26575052   50661620   47840524   32643698   53715404   50940952   52982884   
34 24591070   40498264   27313492   51546400   49313408   32724390   54201924   50856168   53322080   
35 24644514   41355924   28373250   51938952   48570456   32546268   55405856   52205848   54172304   
36 24708696   41713904   28350574   51990368   49412232   32230696   55291692   52202084   54746868   
