#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  9480920    10857300   8064380    10414800   11548700   0          11959000   12110300   12317254   11937712   
2  17912737   19232712   12037600   20400512   21769000   4055910    20940640   23325052   20856072   22585419   
3  19992300   26167988   15535700   28145726   30421673   7276380    28429244   32259774   32004436   30985540   
4  31057714   33117457   19755722   36489370   39386940   7447050    36255478   41835870   41527460   40162738   
5  37623706   40158980   23709794   44801248   48437190   9968260    43516714   51663976   51192898   49428530   
6  44348580   47458272   27791636   53181182   57698196   11692400   51567214   61278046   60559072   58856956   
7  48182888   51232846   31045714   57686866   62596758   12064500   55597464   67223208   66944412   64549670   
8  51626252   56027300   33617901   62070174   67840228   13642300   59476464   73115776   73050768   69931508   
9  55654118   59745834   36573922   65810342   72662832   14745600   63342072   79199608   79247252   75926632   
10 59978596   63663372   38921726   70486184   76689660   15964800   66585708   84527500   84483676   80969992   
11 63601264   67245482   42086068   74851828   82471656   17226400   70335276   87044436   90498068   86699348   
12 65049730   70531500   43855978   76460228   85419228   17937600   72190268   94092152   93909388   90223656   
13 63582100   68371588   42035788   74806160   82258908   15865800   66840532   91657336   90115000   79875340   
14 62564616   68339920   41974494   74793908   81947504   16599800   64912382   93415432   90535448   86623748   
15 64123886   69669280   41394546   77395248   84333928   17563200   62714374   95865400   91959024   88176328   
16 64976788   70637000   41836860   80855496   87923388   17769300   61781818   99691024   93727904   90511516   
17 66596554   73429932   41456464   84899056   92450044   18590100   62049732   103818868  96939172   92970596   
18 68774476   75582732   42590188   88716152   95144580   19277300   59785220   107298724  101366680  97633988   
19 70620348   77603724   42984186   90110856   97810832   19559000   61837240   110466096  103141692  99892512   
20 72417680   79751680   43958036   91415292   101376552  20178300   61840142   113812376  103150452  102027380  
21 74311768   82189068   44874590   92976816   103151924  20697900   63966452   118905652  109605488  106654396  
22 76312916   84423144   46138256   94674608   106541776  21474000   64911118   120786940  113629660  108677792  
23 78532660   86890420   47611518   96401332   109433176  22162600   65897272   126160240  116740112  113291464  
24 80150188   89370000   48570294   98320752   111227608  22689000   65968476   127383804  119559596  114548808  
