#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  1321395    1384185    1291007    1118143    1471227    1494145    1420906    
2  2609235    2774689    2606322    2236079    2945876    2989549    2839548    
3  3837654    4163025    3899335    3332140    4411087    4484629    4272431    
4  5120514    5546371    5214375    4414852    5867558    5954711    5662597    
5  6354580    6917569    6490391    5494721    7305856    7418572    7039020    
6  7591466    8263170    7756633    6551781    8721586    8829595    8404249    
7  8830352    9604563    9041414    7587638    10135217   10251125   9748087    
8  10019464   10922094   10276551   8617239    11506447   11659491   11081079   
9  10960449   11959345   11285783   9385273    12538727   12773718   12112851   
10 11894925   12995053   12257170   10198467   13579581   13854913   13099930   
11 12819926   13959584   13231206   10976286   14617421   14953446   14092123   
12 13790844   14962758   14226686   11742207   15657697   16053605   15090006   
13 14709790   15975926   15200023   12517766   16479958   17125660   16084515   
14 15598875   16985468   16167327   13251040   17624478   18173668   17041520   
15 16512118   17959196   17125796   13986715   18620388   19235116   18010560   
16 17427792   18900148   18099012   14705724   19608264   20259922   18915308   
17 17954776   19582610   18738116   15136354   20173836   20914680   19507760   
18 18582048   20166250   19406344   15576252   20739040   21433826   19983746   
19 19114444   20837292   20017874   15971353   21248086   22127498   20585746   
20 19725650   21473544   20709612   16431490   21802380   22812360   21141128   
21 20266980   22117160   21285646   16785058   22395312   23414104   21446112   
22 20876672   22708980   21971328   17231424   22941696   24028836   22216672   
23 21420304   23320688   22586792   17603108   23368332   24694696   22766824   
24 21945836   24023792   23188796   18036644   24072676   25251568   23271592   
25 22190636   24231504   23462718   18153748   24187798   25406580   23342528   
26 22485208   24491182   23770416   18199576   24305366   25562594   23536678   
27 22834000   24791328   24144806   18336984   24549212   25837248   23606162   
28 22930084   24996936   24481738   18432446   24730216   26027384   23853366   
29 23211062   25270434   24821070   18555348   24919734   26267368   24127310   
30 23668428   25669780   25111978   18719168   25103224   26429944   24189876   
31 23874638   25897828   25444628   18809114   25303420   26534652   24419322   
32 24183180   26253792   25823786   18910952   25499428   26754852   24541060   
33 24926096   27083748   26362646   19449932   26347200   27734242   25339480   
34 25678248   27892094   27194968   20070824   27334164   28693100   26196362   
35 26466494   28712340   28193432   20629844   28147490   29583596   27007444   
36 27222172   29467246   28785232   21313900   28991824   30228916   27592112   
