#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  1483320    1736376    1755096    1406060    1915800    1983088    1736617    
2  2675767    3202503    3236294    2390645    3623366    3436274    3286427    
3  3539602    4617533    4693271    3482478    5122133    5224829    4771036    
4  4914397    6047210    6223227    4380171    6658207    6744049    6068235    
5  5641251    7322916    7338863    5210449    8212966    8166677    7440732    
6  6618282    8632058    8781620    5787917    9643053    9596404    8722980    
7  7593404    9884450    9959909    6255646    10813930   10671017   9570485    
8  8896154    11003216   10820925   6472586    12123209   12158768   10973630   
9  9332784    12198180   12130309   7229007    13084428   13349618   12026917   
10 10317626   13464246   12997732   7475975    14348335   14504850   13163915   
11 11081805   14514844   14197425   7488815    15942306   15721921   14340960   
12 12036979   15693817   15268444   7509028    16866480   16476103   15004522   
13 12794002   16898484   16160862   7346381    18066792   17635636   15612934   
14 13579108   17676292   16863752   7508310    18821756   18880996   17058294   
15 14258228   18630652   17860816   7306520    19791196   19441906   17524660   
16 15684567   19501884   18441160   7241105    20622112   20596992   18202620   
17 15625002   20604512   19820794   7516350    21613496   21252992   19012294   
18 16523440   21046500   20213316   7179960    21779400   22031042   19628660   
19 16937596   22198160   21116380   7319504    22813726   22576104   20513856   
20 17611820   22902940   21786320   7106566    23530594   23080672   20890738   
21 18040834   23126868   21819374   7112411    23615560   23704210   21236144   
22 18478846   24013518   22516776   7082583    24434758   24742630   22078244   
23 19090696   24127144   22853028   7206908    25129436   25110260   22460800   
24 19434148   23975170   22301136   7102401    25103196   25598188   22596276   
25 19159900   22902206   22641604   6950170    24765108   25036914   22401336   
26 19656056   22600900   21507076   7161399    24786832   25260216   22437242   
27 19836902   21518244   21381380   7142582    24863096   25323896   22718532   
28 19730784   21000116   20707534   7205615    24057328   24782524   22500404   
29 20142492   20663096   20008632   7304471    24347400   25108320   22207616   
30 20000496   19999226   19974828   7234539    23795760   24560468   22496342   
31 19976532   19026040   19438868   7279652    24054596   24785608   22348056   
32 20417514   19186588   18842500   7320832    23925380   24429196   22489896   
33 20222124   19168180   18352238   7312439    22901620   24442920   22527124   
34 19972142   18733108   18548852   7115503    22730716   24681896   22047218   
35 20107264   19003480   18213844   7390600    23076184   24582000   22254680   
36 20042278   18546448   17852186   7462480    22606206   24417804   21959880   
