#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  1321174    1386996    1297444    1121366    1469854    1498231    1422492    
2  2595317    2768594    2602447    2230289    2938110    2990904    2851033    
3  3855713    4149629    3907914    3331048    4399266    4458384    4248107    
4  5095196    5508026    5169750    4394116    5822595    5901158    5607440    
5  6310762    6843076    6433808    5465028    7222745    7320551    6994545    
6  7539712    8199400    7721386    6512040    8629959    8727260    8332986    
7  8736333    9516622    8953159    7549960    9994069    10139978   9671451    
8  9942352    10832651   10169493   8562963    11350394   11504537   10954043   
9  10875635   11847402   11176033   9352054    12374580   12598929   11962934   
10 11796222   12860948   12140144   10134400   13402509   13682771   12970180   
11 12709169   13871155   13133921   10888288   14389394   14759673   13964747   
12 13648801   14812819   14116138   11643927   15416585   15808877   14908505   
13 14485127   15766542   15036508   12417634   16407786   16854080   15856964   
14 15429874   16777476   16010193   13148046   17380152   17902396   16837896   
15 16337108   17649502   16940816   13876699   18367986   18938656   17748804   
16 17206018   18711828   17859048   14562035   19308190   19930320   18676976   
17 17752856   19345716   18523600   15023450   19877016   20557950   19219700   
18 18372314   19732378   19155262   15412318   20456940   21215774   19767780   
19 18956608   20605008   19827584   15849059   20938826   21843614   20343272   
20 19528504   21229272   20407400   16199703   21451566   22395792   20813068   
21 20026054   21718404   20952184   16655152   21984936   23085308   21388572   
22 20694008   22394808   21666140   17078224   22608200   23651908   21905648   
23 21204114   22961646   22223828   17475198   23154598   24255916   22430588   
24 21775900   23595742   22914928   17852804   23675306   24847588   22922246   
25 22080096   23907694   23267084   17986528   23837892   24931592   22999214   
26 22294482   24124858   23551888   18070616   23986956   25161768   23181146   
27 22573564   24399946   23777364   18185128   24202636   25402154   23431588   
28 22534564   24549252   24101712   18278756   24262712   25589480   23555016   
29 23014020   24962348   24434964   18388158   24555160   25781408   23652464   
30 23356172   25306560   24771184   18507772   24766004   26001564   23899484   
31 23497668   25519460   24814624   18644638   24921728   26193620   24052978   
32 23901956   25559076   25228416   18751860   25041600   26375864   23835748   
33 24674654   26544164   26174738   19297540   25989420   27272356   25011996   
34 25383976   27463338   26976892   19925888   26615272   28124942   25837796   
35 26079160   28136058   27410320   20400130   27655360   29002460   26572364   
36 26856166   28897538   28486948   21071674   28472006   29802254   27364336   
