#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  1130957    1357136    1339159    0          1133678    1447465    1490804    1358960    
2  2143866    2508651    2393971    1385712    1894344    2674730    2603850    2494761    
3  2840603    3541461    3364271    2293834    2584631    3843157    3719452    3601222    
4  3769977    4526570    4319925    2517308    3036982    4895882    4807037    4528416    
5  4368836    5336059    5240493    3194808    3204583    5758591    5664880    5376701    
6  5052731    6175004    5900117    3667711    3407443    6564311    6518369    6148699    
7  5671514    7040535    6766111    4144049    3421973    7379822    7483547    6736420    
8  6474587    7659823    7368218    4674050    3484308    8040907    7988267    7287657    
9  6726109    8345897    7912768    5176840    3432014    8578157    8397239    7842712    
10 7361233    8966872    8474970    6160738    3244547    9280143    9310468    8423694    
11 7763068    9468239    9050700    6706592    3131608    9711738    9645852    9014993    
12 8127974    9910067    9589023    7014411    3115178    10184632   10269794   9396902    
13 8720724    10309461   10182646   7570556    2976689    10609929   10713711   9461155    
14 8812824    10371279   10273421   7812998    2997457    10900718   11006498   9705924    
15 8912321    10256197   9918776    8022362    2971447    10207909   10176783   9618935    
16 9085552    9814231    9486951    8870318    2921197    9885012    10300649   9353971    
17 8786204    9848804    9301510    9039998    2862359    10208505   10123045   9220021    
18 8597803    9482174    8960983    9250458    3030072    10063991   9883877    9348751    
19 8563063    8947847    8781994    8588579    2950362    9329673    9881632    9173813    
20 8453247    8865141    8523658    8052205    2964314    9592427    9590844    9132923    
21 8333326    8913860    8386309    8434948    2936382    9401735    8805465    9004551    
22 8003210    8673438    8114114    12493153   2959082    9128661    10133531   8688500    
23 8009166    8413061    7858116    12839207   3021211    8847370    9403646    8400068    
24 8422667    8083827    7868288    13108598   3010233    8354599    9266684    8514283    
25 8322705    8101967    7679616    13512143   3043257    8761585    8841808    8574481    
26 7865330    7720027    7583818    13465970   2912405    8955666    9107995    8224025    
27 7887015    7821309    7423307    13655048   2973098    7831735    8748462    8233635    
28 7881705    7763420    7199140    8417245    2929981    8365204    9324674    8112465    
29 7774902    7647574    7379616    8520503    2858205    7814561    8168101    7971218    
30 7441157    7567958    7071991    8701025    2887712    7743988    8416702    8019620    
31 7606050    7508639    6876501    9964479    2877555    7631915    8140097    7980323    
32 7183220    7449098    7002372    10541977   2837332    7830869    8359299    7792131    
33 7209808    7391532    6776567    10154689   2978144    7634763    7743120    7898679    
34 7258489    7255294    6756051    9269089    2900142    7002228    7866988    7609716    
35 7579094    7376908    6621720    9389664    2900538    7755170    8653683    7880956    
36 7618407    7186183    6595449    9684735    2941352    7375283    8261976    7460312    
