#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  866793     922307     887305     0          795120     942583     928327     911917     
2  1674248    1795780    1736112    763886     1536349    1836132    1804941    1780662    
3  2434075    2626152    2543816    1052323    2225235    2688463    2630039    2601228    
4  3168474    3412682    3324705    1378973    2866174    3493650    3419086    3374064    
5  3847087    4157852    4086393    1704237    3467643    4205601    4155404    4054556    
6  4494739    4859634    4749510    1855904    4029477    4858437    4839176    4712028    
7  5148035    5546529    5348712    2342030    4562117    5593383    5513019    5393344    
8  5715296    6174437    6062083    2550379    5047318    6201773    6131492    5956687    
9  6102117    6574698    6515437    2682281    5332328    6615372    6529102    6393585    
10 6478198    7007127    6845677    2998398    5632771    6962766    6979434    6753963    
11 6842735    7371577    7170317    3098901    5872318    7307231    7328485    7114089    
12 7214801    7740309    7541649    3228065    6138308    7623413    7678827    7387592    
13 7555327    8062042    7850677    3592926    6295792    7937736    8022149    7697905    
14 7751767    8406787    8247517    3688559    6573335    8255522    8339999    7968037    
15 8026223    8718075    8575081    3797606    6743784    8498152    8562526    8255645    
16 8414594    8973771    8911121    4129041    6860585    8712282    8926146    8433233    
17 8462300    9108820    8931493    3999124    6931579    8876800    8958275    8603276    
18 8476117    9163009    9079955    3905065    6904702    8735241    8872672    8688386    
19 8691299    9271150    9114778    3248927    6910538    8784781    8973643    8664759    
20 8765121    9381055    9296146    3234599    6926253    8796463    8989675    8736334    
21 8926290    9542299    9258352    3273998    6943116    8857087    8866049    8775788    
22 8887998    9612557    9544687    4700309    6956341    8902136    8962241    8752859    
23 9066335    9713583    9620629    4449389    6953104    8942466    8986831    8733639    
24 9082338    9739986    9745465    4319774    6928045    8988065    8964128    8770680    
25 9079557    9764502    9493763    4146727    6825170    8783941    8787407    8751564    
26 9004580    9714742    9646716    4044731    6737603    8758373    8559035    8649441    
27 8870818    9698816    9512007    3951753    6590246    8678401    8443525    8604262    
28 8989945    9602140    9612138    2526471    6514428    8555409    8231502    8522570    
29 8881651    9667521    9539689    2540691    6448985    8483326    8176949    8377485    
30 8897121    9599716    9623937    2557411    6355518    8417093    8011267    8234987    
31 8884050    9651018    9534880    2885134    6255713    8360518    7934238    8126845    
32 8852965    9606667    9634553    2885272    6186528    8361794    7822364    7929964    
33 8974889    9748980    9728832    2817339    6323657    8539565    7987470    8175913    
34 9145313    9941269    9765149    2660972    6483337    8737091    8152690    8458950    
35 9265725    10151937   10012950   2597592    6614366    8896868    8279069    8763382    
36 9498149    10153309   10228757   2578129    6735773    9071883    8422232    8957898    
