#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  5824400    7180470    5734180    6764680    7323650    0          7393540    7588869    7760790    7191490    
2  7194720    7480760    4657030    7268070    6903720    1566220    5381600    9337240    9296430    9096890    
3  8785380    8959170    5325270    8853090    7856468    2982800    5844950    11720800   11228200   11294598   
4  10075100   10635500   6176490    10118800   8910190    3070760    6005880    13515300   12541800   12829700   
5  11113700   11846600   6797710    11118200   9655580    4195010    6187480    14852000   13354200   13662300   
6  11907500   12769300   7540400    11853700   10422700   5016460    6270350    15738779   13916700   14183500   
7  11789100   13055100   8295660    12231100   10549800   5093210    6140150    15193600   13756700   13568300   
8  11769500   13447200   8782100    12557700   10749200   5925860    6041230    14610158   13625200   12978400   
9  11830100   13633946   9220000    12682900   10923500   6518500    5955800    14131300   13633300   12336100   
10 11872300   13866300   9491198    12743100   11197800   7002340    5901890    13523500   13707100   11652900   
11 11885700   14112697   9878670    12755900   11349700   7739530    5838320    12789000   13765000   10640100   
12 11947700   14299000   10239000   12725500   11498000   8410390    5763130    11922300   13822300   9589530    
13 11764700   14059100   10558200   12305800   11363300   7929850    5685300    10540200   13616400   8264060    
14 11648200   13964700   10744600   12158500   11403800   8365030    5580170    9180560    13550700   7253020    
15 11582600   13819405   10817100   11822100   11279000   8713620    5528070    7854120    13402800   6464970    
16 11413900   13640500   10933300   11454300   11231200   10034800   5415760    6812210    13190800   5823440    
17 11288314   13575600   10960900   11087600   11169100   10637200   5393390    6087140    13031800   5337800    
18 11110400   13492200   11037800   10732400   11194700   11170800   5309100    5568900    12975200   4909620    
19 11067300   13386300   11186800   10319700   11216500   10998900   5237290    5133190    12643283   4541548    
20 11001500   13361300   11343900   10211300   11301300   11421700   5150840    4762110    12501900   4257680    
21 10932200   13343000   11404300   9663890    11287000   11762900   5093900    4508300    12270400   4024230    
22 10796300   13283500   11543000   9139390    11372200   10847500   5030380    4208640    12130400   3800490    
23 10784200   13265600   11569900   8856820    11455600   11096800   4934440    3998660    11998700   3626050    
24 10729400   13244400   11607300   8681730    11429600   11351100   4953400    3774350    11743300   3435660    
25 10711400   13186000   11722900   8382900    11419100   12214100   4909760    3579970    11583100   3275700    
26 10669300   13189900   11668900   8407020    11479200   12427500   4887180    3364670    11456200   3124490    
27 10677800   13076800   11760700   8248860    11576300   12581800   4852433    3193990    11284600   2993420    
28 10705400   13006300   11690900   8028650    11529900   12793600   4797701    3052650    11177300   2838460    
29 10658900   12960920   11754400   8008476    11582000   12877600   4473630    2936790    10998500   2707500    
30 10671300   12954300   11763600   7950640    11605100   12950200   4656250    2835520    10812700   2615640    
31 10606100   12946700   11757200   7860860    11597400   16228400   4526980    2708940    10561500   2486590    
32 10588200   12869800   11854000   7909930    11628400   16407600   4467640    2601590    10114331   2401690    
33 10526900   12878600   11854100   7865260    11635700   16583400   4487090    2480000    9616520    2267450    
34 10537600   12766160   11890200   7847950    11638800   18850300   4362900    2349150    9152219    2158058    
35 10483126   12836100   11936100   7870040    11699700   19330800   4404050    2217570    8803410    2024370    
36 10492700   12766500   11926200   7928320    11724100   19600500   4211500    2062690    8518240    1925800    
