#  array      clh        mcs        mutex      spinlock   ticket     ttas       
1  730388     749141     712369     658517     776177     770001     751184     
2  1431510    1486364    1414280    1299996    1536307    1520519    1489877    
3  2119075    2208888    2100506    1923441    2280756    2252471    2204186    
4  2789116    2909423    2777769    2520491    3007604    2970842    2906031    
5  3437751    3591023    3435826    3099955    3702155    3660855    3588277    
6  4074094    4261114    4072274    3670611    4376822    4342520    4240136    
7  4691422    4900217    4701318    4206810    5040950    4978604    4864970    
8  5277373    5517646    5286218    4716903    5678837    5642970    5487986    
9  5735853    6006636    5779097    5132305    6144341    6120743    5946710    
10 6188893    6490299    6228864    5513543    6576730    6591536    6393720    
11 6603435    6917373    6695658    5874668    7017950    7052108    6808632    
12 7030399    7361267    7136398    6229180    7443301    7480988    7245385    
13 7425186    7779345    7564460    6557013    7838748    7901184    7637318    
14 7831792    8197960    7988203    6888632    8257202    8327275    8043157    
15 8241093    8605400    8378726    7198944    8632883    8708790    8387667    
16 8561704    9006040    8774167    7506519    9008484    9116816    8762468    
17 8809483    9258494    9033989    7652298    9202483    9335095    8980614    
18 9035825    9464031    9253237    7785450    9394587    9509300    9171071    
19 9255414    9716280    9519940    7933475    9515798    9708027    9362639    
20 9484367    9917657    9746899    8058182    9691680    9901300    9541211    
21 9664385    10135625   9995165    8196423    9850041    10085185   9693370    
22 9874830    10368689   10207228   8305237    10032016   10264837   9838970    
23 10105301   10559858   10395457   8398666    10188800   10425654   10002472   
24 10282918   10774842   10637567   8536002    10383116   10585282   10106838   
25 10316246   10851961   10734483   8518817    10374822   10568900   10172897   
26 10382755   10923958   10806254   8523560    10396198   10553779   10192151   
27 10445365   10965064   10914122   8502289    10394063   10526534   10177393   
28 10522928   11046100   10986841   8491190    10421238   10496653   10186246   
29 10585872   11129601   11074108   8477851    10437009   10491021   10203352   
30 10645083   11264719   11152822   8474847    10429758   10456612   10180583   
31 10711486   11297622   11256532   8462009    10461839   10475618   10142116   
32 10786540   11404483   11340937   8430859    10503851   10452976   10110538   
33 11072195   11677636   11610261   8662736    10790619   10744074   10397248   
34 11335598   11972861   11919445   8885943    11103058   11021993   10710625   
35 11602988   12196389   12144258   9080557    11370623   11274352   11019053   
36 11817483   12510078   12394439   9310978    11663491   11532797   11326768   
