#  array      clh        hclh       hticket    mcs        mp         mutex      spinlock   ticket     ttas       
1  3401662    3834555    3388421    3709969    3873232    0          3878868    3952079    3989629    3845674    
2  3938311    4409393    3508949    4555338    4276883    961975     2825326    4941852    4909580    4871186    
3  4739453    5494050    4275037    5572536    5089630    1475678    3288668    6189536    6006646    6119369    
4  5411263    6461928    4962073    6408616    5847357    1825652    3434924    7182628    6859436    7079400    
5  5969794    7401328    5575794    7044122    6848732    2316902    3634343    7831948    7489224    7724491    
6  6466544    8105929    6110513    7610207    6992436    2639556    3772169    8496915    8042470    8209360    
7  6874724    8674081    6825530    8166150    7226531    2856603    3978152    8849508    8464918    8530124    
8  7264833    9172739    7110498    8663978    7750180    3177306    4084550    8983821    8799206    8637981    
9  7588581    9732256    7519763    8984059    8288651    3440624    4212239    9099773    9150664    8547231    
10 7929680    9747398    7996187    9348896    8495393    3638781    4299215    9128741    9448622    8527796    
11 8175451    10371672   8131773    9546922    8796068    3936587    4379273    8865710    9660740    8213551    
12 8433592    10671441   8624026    9784298    8975458    4084263    4465999    8521296    9824308    7862186    
13 8517521    10907933   8813710    9743312    9217479    3976501    4453919    7958927    9761063    7078133    
14 8611561    10902551   9009330    9691188    9175328    4282998    4453247    7140043    9836207    6436647    
15 8666050    11030239   9261525    9666571    9247979    4354625    4533251    6287328    9855476    5793390    
16 8807728    10973330   9345200    9620986    9406705    4073528    4394739    5654756    9965680    5107738    
17 8848151    11037714   9365513    9569822    9407792    4563563    4552841    5075512    9973022    4718922    
18 8860144    11139902   9520383    9394200    9398320    4597462    4534800    4645896    10012626   4398882    
19 9055270    11342841   9745166    9306181    9698608    4912041    4527937    4461396    10133965   4135916    
20 9180470    11424048   9847085    9357535    9851121    4965929    4645709    4136196    10163934   3877511    
21 9358494    11489576   10143906   9101707    10032305   5078680    4578983    4062921    10250393   3687231    
22 9531110    11482301   10186027   8769447    10124457   5281788    4622428    3914992    10356203   3569196    
23 9633545    11568424   10382145   8504891    10279538   5270310    4628957    3791719    10379748   3372925    
24 9733162    11773298   10483497   8290324    10445067   5478308    4573164    3631008    10385390   3364279    
25 9637422    11799773   10374181   8099750    10323376   5868956    4530707    3355206    10314449   3124103    
26 9417912    11361203   10480994   8044658    10473805   5967694    4491879    3181050    10256197   2993896    
27 9611391    11669169   10628604   7888634    10397927   6026717    3736617    3008272    10104149   2834467    
28 9678197    11634239   10641633   7719964    10490226   6327291    4465538    2887483    9760114    2740701    
29 9492522    11675156   10813207   7619110    10622801   6378067    4394773    2837166    9378464    2625962    
30 9594035    11631817   10700602   7518818    10545963   6447375    4374709    2639574    9538467    2572974    
31 9712309    11652220   10784725   7439173    10532743   7483043    4376262    2585250    9455880    2466962    
32 9688827    11588744   10819171   7509646    10684517   7467725    4243400    2519025    9144758    2318004    
33 9688099    11674075   10830339   7499740    10708690   7607548    4226627    2379163    8535859    2190680    
34 9689158    11574515   10902759   7497932    10696338   8578222    3379579    2247730    8936004    2129983    
35 9734644    11702019   10780586   7503310    10749858   8585444    4187904    2144291    8669843    2030264    
36 9804187    11873684   11093735   7450071    10820540   8785322    4141380    1981387    8105706    1893515    
