#  array      clh        mcs        mp         mutex      spinlock   ticket     ttas       
1  789677     901985     891078     0          832119     982035     970986     949065     
2  1463862    1711013    1707000    456560     1636571    1897048    1907021    1827067    
3  2168124    2580370    2550135    639921     2387898    2838400    2860943    2742554    
4  2915015    3397717    3407091    798480     3146376    3774169    3777237    3560211    
5  3377165    4062685    4075080    1005424    3733999    4609382    4566896    4422668    
6  3786429    4652717    4706106    1100907    4381361    5399461    5415657    5213526    
7  4304549    5213466    5299611    1328376    4947126    6093680    6202652    5903326    
8  4802050    5679298    5804452    1460208    5544570    6875251    6931520    6639751    
9  5141690    6159966    6387181    1553734    6125162    7727726    7683943    7424523    
10 5569314    6563715    6914086    1826983    6678467    8521353    8538761    8245390    
11 6220917    6812721    7307276    1966421    7073157    9344906    9147327    8847830    
12 6667389    7091973    7716181    2050647    7543571    10069254   9809760    9502788    
13 7201848    7334900    8076696    2280234    7935639    10636124   10585370   10250621   
14 7580559    7490693    8636266    2377831    8261069    11133353   11085571   11037193   
15 8018581    7591953    8885881    2484931    8711222    11799530   11772334   11536527   
16 8466519    7843731    9192107    2726919    8992523    12377856   12266806   11825231   
17 8633395    7991277    9685696    2841268    9256598    12905301   12869639   12421424   
18 8931496    8283526    9939809    2920995    9544515    13527931   13304511   12874940   
19 9405565    8544778    10472035   3187644    9819741    13743851   13707183   13232778   
20 9595413    8812806    10700887   3260217    10051443   14304897   14322006   13833133   
21 9884698    8880839    11158445   3360226    10335471   14870364   14706745   14306161   
22 10211445   9148633    11739713   3644897    10467130   15018221   15134423   14464627   
23 10327940   9344496    12074445   3751341    10710587   15579384   15300529   15221416   
24 10683222   9671460    12525974   3859929    10858003   15874309   15890032   15426529   
25 11150729   9872663    12859394   4028265    11093042   16193878   16240045   15685415   
26 11379379   10136327   13259768   4113745    11337885   16323464   16503405   16068429   
27 11527623   10403320   13694254   4174737    11377855   16836786   16806868   16432763   
28 11840571   10482927   14241106   4421658    11522490   17319068   17154196   16545039   
29 11925921   10837321   14421223   4494547    11596356   17289080   17355776   17060120   
30 12252759   11010628   14835868   4583938    11785870   17954516   17772612   17330268   
31 12611782   11577889   15516148   4805178    11900807   18213832   18071932   17391596   
32 12967700   11755709   15588185   4900553    12058318   18293542   18373516   17754948   
33 13024500   11946509   16017531   4971889    12222956   18590616   18701440   18389224   
34 13056786   12225593   16460144   5210534    12435946   18991886   19123312   18307540   
35 13681067   12401146   16458446   5265784    12559299   19126792   19017884   18568684   
36 13810134   12829106   17082914   5357421    12600341   19579854   19546132   19209194   
